WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, SPD, PASHR_HEADING, GYRO_HDT, PMV_HD_DIFF, PASHR_ROLL, PASHR_PITCH, PASHR_HEAVE, PASHR_ROLL_ACCURACY, PASHR_PITCH_ACCURACY, PASHR_HEADING_ACCURACY, PASHR_IMU_FLAG, SEAPATH_ROLL, SEAPATH_PITCH, SEAPATH_HEAVE, SEAPATH_GGA_FLAG, SEAPATH_HORIZ_QUAL, SEAPATH_HGT_QUAL, SEAPATH_HEAD_QUAL, SEAPATH_RP_QUAL, SEAPATH_HEADING
2024/09/16, 15:45:29.091, 73.578, -7.394, 9.82, 312.680, 310.170, 2.5100, -1.880, 1.320, 0.030, 0.022, 0.022, 0.012, 2, -1.95, 1.45, -0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 312.67
2024/09/16, 15:45:39.091, 73.578, -7.396, 9.86, 311.970, 309.500, 2.4700, -1.350, 0.920, 0.640, 0.022, 0.022, 0.012, 2, -1.26, 0.63, -0.59, 2.00, 0.00, 0.00, 0.00, 0.00, 312.14
2024/09/16, 15:45:49.091, 73.579, -7.397, 9.87, 312.430, 309.870, 2.5600, 0.130, 0.420, -0.030, 0.022, 0.022, 0.012, 2, 0.12, 0.57, 0.17, 2.00, 0.00, 0.00, 0.00, 0.00, 312.67
2024/09/16, 15:45:59.091, 73.579, -7.398, 9.74, 312.210, 309.270, 2.9400, 0.060, 1.270, -0.070, 0.022, 0.022, 0.012, 2, 0.08, 1.18, 0.09, 2.00, 0.00, 0.00, 0.00, 0.00, 312.53
2024/09/16, 15:46:09.091, 73.579, -7.399, 9.73, 311.300, 308.590, 2.7100, -0.160, 0.350, 0.310, 0.022, 0.022, 0.012, 2, 0.30, -0.10, 0.02, 2.00, 0.00, 0.00, 0.00, 0.00, 311.44
2024/09/16, 15:46:19.092, 73.579, -7.400, 9.87, 312.220, 309.740, 2.4800, 0.400, -0.380, -0.170, 0.022, 0.022, 0.012, 2, 0.54, -0.53, 0.73, 2.00, 0.00, 0.00, 0.00, 0.00, 312.41
2024/09/16, 15:46:29.092, 73.580, -7.401, 9.86, 311.980, 309.180, 2.8000, 0.470, 0.380, -0.230, 0.022, 0.022, 0.012, 2, 0.15, 0.44, 0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 312.04
2024/09/16, 15:46:39.092, 73.580, -7.402, 9.81, 313.010, 310.130, 2.8800, -1.610, 1.140, 0.760, 0.022, 0.022, 0.012, 2, -1.90, 1.01, -0.39, 2.00, 0.00, 0.00, 0.00, 0.00, 313.10
2024/09/16, 15:46:49.092, 73.580, -7.404, 9.65, 312.710, 310.130, 2.5800, -1.020, -0.610, -0.170, 0.022, 0.022, 0.012, 1, -0.97, -0.63, 0.41, 2.00, 0.00, 0.00, 0.00, 0.00, 312.59
2024/09/16, 15:46:59.092, 73.580, -7.405, 9.54, 313.410, 310.790, 2.6200, -1.370, 0.290, 0.230, 0.022, 0.022, 0.012, 2, -1.31, 0.31, -0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 313.43
2024/09/16, 15:47:09.092, 73.581, -7.406, 9.55, 313.350, 310.940, 2.4100, -0.660, 1.200, 0.500, 0.022, 0.022, 0.012, 2, -0.30, 1.15, -0.16, 2.00, 0.00, 0.00, 0.00, 0.00, 313.35
2024/09/16, 15:47:19.092, 73.581, -7.407, 9.61, 313.240, 310.740, 2.5000, 0.240, 0.790, 0.640, 0.022, 0.022, 0.012, 2, 0.37, 0.89, -0.35, 2.00, 0.00, 0.00, 0.00, 0.00, 313.29
2024/09/16, 15:47:29.092, 73.581, -7.408, 9.66, 314.240, 311.240, 3.0000, -0.440, 1.310, 0.300, 0.022, 0.022, 0.012, 2, -0.50, 1.36, 0.00, 2.00, 0.00, 0.00, 0.00, 0.00, 314.39
2024/09/16, 15:47:39.092, 73.582, -7.409, 9.62, 313.060, 310.230, 2.8300, -1.390, 0.860, 0.200, 0.022, 0.022, 0.012, 2, -1.42, 0.62, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 313.08
2024/09/16, 15:47:49.092, 73.582, -7.410, 9.54, 312.680, 310.080, 2.6000, -0.610, -1.500, -0.190, 0.022, 0.022, 0.012, 2, -0.22, -1.21, 0.05, 2.00, 0.00, 0.00, 0.00, 0.00, 312.63
2024/09/16, 15:47:59.092, 73.582, -7.411, 9.49, 312.970, 310.050, 2.9200, 1.390, -0.500, -0.830, 0.022, 0.022, 0.012, 1, 1.39, -0.05, 0.55, 2.00, 0.00, 0.00, 0.00, 0.00, 312.86
2024/09/16, 15:48:09.092, 73.582, -7.412, 9.47, 312.130, 309.290, 2.8400, -1.320, 0.520, -0.090, 0.022, 0.022, 0.012, 2, -1.69, 0.62, -0.20, 2.00, 0.00, 0.00, 0.00, 0.00, 312.04
2024/09/16, 15:48:19.092, 73.583, -7.414, 9.43, 312.720, 310.220, 2.5000, -2.800, 0.510, 0.470, 0.022, 0.022, 0.012, 2, -2.56, 0.69, -0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 312.43
2024/09/16, 15:48:29.092, 73.583, -7.415, 9.29, 312.960, 310.530, 2.4300, -1.430, -0.060, 0.090, 0.022, 0.022, 0.012, 2, -0.80, 0.06, 0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 312.85
2024/09/16, 15:48:39.092, 73.583, -7.416, 9.19, 312.490, 309.940, 2.5500, -0.450, 0.220, 0.310, 0.022, 0.022, 0.012, 2, -0.03, 0.16, -0.16, 2.00, 0.00, 0.00, 0.00, 0.00, 312.67
2024/09/16, 15:48:49.092, 73.583, -7.417, 9.24, 312.350, 309.520, 2.8300, 1.130, 0.090, -0.150, 0.022, 0.022, 0.012, 2, 0.88, 0.31, 0.17, 2.00, 0.00, 0.00, 0.00, 0.00, 312.50
2024/09/16, 15:48:59.093, 73.584, -7.418, 9.23, 313.080, 310.120, 2.9600, -0.010, 0.140, -0.430, 0.022, 0.022, 0.012, 2, -0.25, 0.14, 0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 313.18
2024/09/16, 15:49:09.093, 73.584, -7.419, 9.21, 312.490, 309.680, 2.8100, -0.820, 1.380, -0.070, 0.022, 0.022, 0.012, 2, -1.15, 1.32, -0.17, 2.00, 0.00, 0.00, 0.00, 0.00, 312.53
2024/09/16, 15:49:19.093, 73.584, -7.420, 9.28, 312.050, 309.850, 2.2000, -2.880, -0.750, -0.590, 0.022, 0.022, 0.012, 1, -3.06, -1.18, 0.56, 2.00, 0.00, 0.00, 0.00, 0.00, 312.18
2024/09/16, 15:49:29.093, 73.585, -7.421, 9.34, 311.050, 308.520, 2.5300, -1.220, 0.090, -0.600, 0.022, 0.022, 0.012, 1, -1.50, 0.46, 0.16, 2.00, 0.00, 0.00, 0.00, 0.00, 310.92
2024/09/16, 15:49:39.093, 73.585, -7.423, 9.38, 312.060, 309.160, 2.9000, -1.470, 0.700, 0.730, 0.022, 0.022, 0.012, 1, -1.30, 0.85, -0.86, 2.00, 0.00, 0.00, 0.00, 0.00, 311.90
2024/09/16, 15:49:49.093, 73.585, -7.424, 9.35, 312.820, 309.970, 2.8500, -0.780, -0.020, 0.800, 0.022, 0.022, 0.012, 2, -0.44, -0.43, -0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 312.75
2024/09/16, 15:49:59.093, 73.585, -7.425, 9.27, 313.150, 310.840, 2.3100, 0.120, 0.370, -0.250, 0.022, 0.022, 0.012, 2, -0.11, 0.18, 0.81, 2.00, 0.00, 0.00, 0.00, 0.00, 313.35
2024/09/16, 15:50:09.093, 73.586, -7.426, 9.22, 313.800, 310.860, 2.9400, -0.250, 0.560, 0.060, 0.022, 0.022, 0.012, 2, -0.89, 0.79, 0.01, 2.00, 0.00, 0.00, 0.00, 0.00, 313.87
2024/09/16, 15:50:19.093, 73.586, -7.427, 9.18, 313.660, 310.990, 2.6700, -0.810, -0.430, -0.110, 0.022, 0.022, 0.012, 1, -0.80, -0.32, 0.43, 2.00, 0.00, 0.00, 0.00, 0.00, 313.51
2024/09/16, 15:50:29.093, 73.586, -7.428, 9.22, 312.550, 310.020, 2.5300, -1.150, 0.300, 0.610, 0.022, 0.022, 0.012, 2, -1.08, 0.60, -0.52, 2.00, 0.00, 0.00, 0.00, 0.00, 312.44
2024/09/16, 15:50:39.093, 73.586, -7.429, 9.28, 313.020, 310.110, 2.9100, -0.630, -0.180, 0.400, 0.022, 0.022, 0.012, 2, -0.37, -0.41, -0.02, 2.00, 0.00, 0.00, 0.00, 0.00, 313.05
2024/09/16, 15:50:49.093, 73.587, -7.430, 9.29, 312.420, 309.480, 2.9400, 0.090, -0.420, -0.490, 0.022, 0.022, 0.012, 2, -0.29, -0.37, 0.50, 2.00, 0.00, 0.00, 0.00, 0.00, 312.40
2024/09/16, 15:50:59.093, 73.587, -7.431, 9.32, 313.410, 310.810, 2.6000, -1.240, 0.730, 0.880, 0.022, 0.022, 0.012, 1, -0.84, 0.82, -0.63, 2.00, 0.00, 0.00, 0.00, 0.00, 313.24
2024/09/16, 15:51:09.093, 73.587, -7.433, 9.30, 313.400, 310.800, 2.6000, -0.100, -0.100, -0.060, 0.022, 0.022, 0.012, 2, -0.17, 0.16, 0.10, 2.00, 0.00, 0.00, 0.00, 0.00, 313.32
2024/09/16, 15:51:19.093, 73.587, -7.434, 9.33, 312.250, 309.440, 2.8100, -1.610, 0.180, 0.270, 0.022, 0.022, 0.012, 2, -1.54, 0.22, -0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 312.18
2024/09/16, 15:51:29.093, 73.588, -7.435, 9.37, 312.370, 309.880, 2.4900, -0.980, -0.300, 0.930, 0.022, 0.022, 0.012, 2, -0.74, -0.30, -0.73, 2.00, 0.00, 0.00, 0.00, 0.00, 312.27
2024/09/16, 15:51:39.093, 73.588, -7.436, 9.40, 313.390, 310.940, 2.4500, 0.430, 0.100, -0.020, 0.022, 0.022, 0.012, 2, 0.11, 0.35, 0.26, 2.00, 0.00, 0.00, 0.00, 0.00, 313.35
2024/09/16, 15:51:49.094, 73.588, -7.437, 9.38, 313.130, 310.340, 2.7900, -1.000, 1.030, 0.430, 0.022, 0.022, 0.012, 2, -1.13, 1.26, -0.36, 2.00, 0.00, 0.00, 0.00, 0.00, 312.95
2024/09/16, 15:51:59.094, 73.589, -7.438, 9.35, 312.190, 310.000, 2.1900, -1.650, 0.500, 0.890, 0.022, 0.022, 0.012, 2, -1.13, 0.52, -0.58, 2.00, 0.00, 0.00, 0.00, 0.00, 312.05
2024/09/16, 15:52:09.094, 73.589, -7.439, 9.37, 312.970, 310.090, 2.8800, -0.380, 0.420, -0.510, 0.022, 0.022, 0.012, 2, -0.31, 0.57, 0.56, 2.00, 0.00, 0.00, 0.00, 0.00, 312.94
2024/09/16, 15:52:19.094, 73.589, -7.440, 9.47, 312.270, 309.330, 2.9400, -0.610, 1.070, 0.080, 0.022, 0.022, 0.012, 2, -0.67, 0.82, -0.03, 2.00, 0.00, 0.00, 0.00, 0.00, 312.31
2024/09/16, 15:52:29.094, 73.589, -7.441, 9.56, 311.970, 309.480, 2.4900, 0.080, -0.730, -0.140, 0.022, 0.022, 0.012, 2, -0.25, -0.68, 0.35, 2.00, 0.00, 0.00, 0.00, 0.00, 312.21
2024/09/16, 15:52:39.094, 73.590, -7.443, 9.57, 312.600, 309.900, 2.7000, -0.150, -0.150, -0.340, 0.022, 0.022, 0.012, 1, -0.37, -0.10, 0.43, 2.00, 0.00, 0.00, 0.00, 0.00, 312.68
2024/09/16, 15:52:49.094, 73.590, -7.444, 9.57, 312.010, 309.690, 2.3200, -1.850, 1.120, 0.380, 0.022, 0.022, 0.012, 2, -1.85, 0.94, -0.13, 2.00, 0.00, 0.00, 0.00, 0.00, 311.85
2024/09/16, 15:52:59.094, 73.590, -7.445, 9.58, 311.450, 309.040, 2.4100, -2.020, 1.370, 0.520, 0.022, 0.022, 0.012, 2, -1.76, 1.58, -0.53, 2.00, 0.00, 0.00, 0.00, 0.00, 311.09
2024/09/16, 15:53:09.094, 73.590, -7.446, 9.52, 312.180, 310.020, 2.1600, -1.520, -0.030, 0.880, 0.022, 0.022, 0.012, 2, -1.12, 0.16, -0.89, 2.00, 0.00, 0.00, 0.00, 0.00, 312.14
2024/09/16, 15:53:19.094, 73.591, -7.447, 9.45, 313.780, 311.540, 2.2400, 0.010, -1.290, -0.770, 0.022, 0.022, 0.012, 1, -0.05, -1.12, 0.99, 2.00, 0.00, 0.00, 0.00, 0.00, 313.68
2024/09/16, 15:53:29.094, 73.591, -7.448, 9.47, 313.540, 310.820, 2.7200, -0.810, 0.260, -0.540, 0.022, 0.022, 0.012, 1, -1.13, 0.40, 0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 313.36
2024/09/16, 15:53:39.094, 73.591, -7.449, 9.46, 312.880, 310.040, 2.8400, -1.740, 0.300, 0.230, 0.022, 0.022, 0.012, 2, -1.50, -0.00, -0.26, 2.00, 0.00, 0.00, 0.00, 0.00, 312.53
2024/09/16, 15:53:49.094, 73.592, -7.450, 9.46, 313.100, 310.500, 2.6000, -1.420, 0.240, 0.520, 0.022, 0.022, 0.012, 2, -1.30, 0.02, -0.24, 2.00, 0.00, 0.00, 0.00, 0.00, 313.01
2024/09/16, 15:53:59.094, 73.592, -7.451, 9.49, 311.480, 308.860, 2.6200, 0.620, -0.340, -0.410, 0.022, 0.022, 0.012, 2, 1.15, -0.24, 0.52, 2.00, 0.00, 0.00, 0.00, 0.00, 311.40
2024/09/16, 15:54:09.094, 73.592, -7.453, 9.60, 312.100, 309.800, 2.3000, -0.610, -0.210, 0.180, 0.022, 0.022, 0.012, 2, -0.04, 0.07, -0.26, 2.00, 0.00, 0.00, 0.00, 0.00, 311.87
2024/09/16, 15:54:19.094, 73.592, -7.454, 9.63, 312.770, 310.470, 2.3000, -1.470, -1.670, -1.010, 0.022, 0.022, 0.012, 1, -1.48, -1.22, 0.80, 2.00, 0.00, 0.00, 0.00, 0.00, 312.53
2024/09/16, 15:54:29.094, 73.593, -7.455, 9.68, 311.010, 308.590, 2.4200, -1.900, 0.000, -0.510, 0.022, 0.022, 0.012, 2, -2.02, 0.21, 0.12, 2.00, 0.00, 0.00, 0.00, 0.00, 310.76
2024/09/16, 15:54:39.095, 73.593, -7.456, 9.66, 311.870, 309.680, 2.1900, -2.870, -0.060, 0.890, 0.022, 0.022, 0.012, 2, -2.46, 0.07, -0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 311.74
2024/09/16, 15:54:49.095, 73.593, -7.457, 9.64, 312.840, 310.550, 2.2900, -1.330, 0.680, 0.250, 0.022, 0.022, 0.012, 2, -0.84, 0.92, 0.23, 2.00, 0.00, 0.00, 0.00, 0.00, 312.83
2024/09/16, 15:54:59.095, 73.594, -7.458, 9.57, 312.910, 310.790, 2.1200, -1.350, 1.210, 0.900, 0.022, 0.022, 0.012, 2, -0.83, 1.42, -0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 312.84
2024/09/16, 15:55:09.095, 73.594, -7.459, 9.43, 313.500, 311.250, 2.2500, 0.060, 0.010, 0.230, 0.022, 0.022, 0.012, 2, 0.52, -0.24, 0.38, 2.00, 0.00, 0.00, 0.00, 0.00, 313.71
2024/09/16, 15:55:19.095, 73.594, -7.460, 9.27, 313.630, 311.220, 2.4100, -0.430, 0.160, 0.150, 0.022, 0.022, 0.012, 2, -0.25, 0.41, -0.09, 2.00, 0.00, 0.00, 0.00, 0.00, 313.68
2024/09/16, 15:55:29.095, 73.594, -7.461, 9.17, 313.300, 310.890, 2.4100, 1.140, 0.440, 0.640, 0.022, 0.022, 0.012, 2, 1.08, 0.60, -0.55, 2.00, 0.00, 0.00, 0.00, 0.00, 313.62
2024/09/16, 15:55:39.095, 73.595, -7.463, 9.27, 312.780, 310.230, 2.5500, 1.120, -0.360, 0.020, 0.022, 0.022, 0.012, 2, 0.78, -0.72, 0.33, 2.00, 0.00, 0.00, 0.00, 0.00, 313.30
2024/09/16, 15:55:49.095, 73.595, -7.464, 9.45, 311.090, 308.630, 2.4600, 0.530, 0.880, -0.440, 0.022, 0.022, 0.012, 2, 0.10, 0.75, 0.67, 2.00, 0.00, 0.00, 0.00, 0.00, 311.33
2024/09/16, 15:55:59.095, 73.595, -7.465, 9.47, 308.970, 306.870, 2.1000, -2.350, 2.020, 1.240, 0.022, 0.022, 0.012, 2, -1.81, 1.77, -0.67, 2.00, 0.00, 0.00, 0.00, 0.00, 309.02
2024/09/16, 15:56:09.095, 73.595, -7.466, 9.47, 310.090, 307.680, 2.4100, -0.730, 0.200, 0.310, 0.022, 0.022, 0.012, 2, -0.61, 0.29, -0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 310.11
2024/09/16, 15:56:19.095, 73.596, -7.467, 9.47, 311.950, 309.600, 2.3500, 0.460, 0.340, 0.600, 0.022, 0.022, 0.012, 2, -0.24, -0.17, -0.26, 2.00, 0.00, 0.00, 0.00, 0.00, 312.05
2024/09/16, 15:56:29.095, 73.596, -7.468, 9.44, 311.950, 309.670, 2.2800, 0.100, 1.150, 0.380, 0.022, 0.022, 0.012, 2, 0.06, 1.24, -0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 312.07
2024/09/16, 15:56:39.095, 73.596, -7.469, 9.30, 312.810, 311.170, 1.6400, -1.450, 0.720, 0.100, 0.022, 0.022, 0.012, 2, -1.23, 0.99, -0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 313.20
2024/09/16, 15:56:49.095, 73.596, -7.470, 9.31, 313.160, 311.150, 2.0100, -1.580, 0.280, 0.510, 0.022, 0.022, 0.012, 2, -1.59, 0.11, -0.10, 2.00, 0.00, 0.00, 0.00, 0.00, 313.23
2024/09/16, 15:56:59.095, 73.597, -7.471, 9.29, 312.030, 310.260, 1.7700, -0.200, 1.060, 0.120, 0.022, 0.022, 0.012, 1, -0.67, 0.58, 0.05, 2.00, 0.00, 0.00, 0.00, 0.00, 312.21
2024/09/16, 15:57:09.095, 73.597, -7.472, 9.31, 311.790, 308.840, 2.9500, -0.450, 1.950, 0.440, 0.022, 0.022, 0.012, 2, -0.60, 2.29, -0.52, 2.00, 0.00, 0.00, 0.00, 0.00, 311.67
2024/09/16, 15:57:19.095, 73.597, -7.473, 9.44, 312.170, 309.220, 2.9500, 0.730, 0.360, 0.420, 0.022, 0.022, 0.012, 2, 0.44, 1.27, -0.84, 2.00, 0.00, 0.00, 0.00, 0.00, 311.89
2024/09/16, 15:57:29.096, 73.598, -7.475, 9.48, 312.270, 309.840, 2.4300, 2.200, -0.700, -0.510, 0.022, 0.022, 0.012, 2, 2.29, -1.06, 0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 312.12
2024/09/16, 15:57:39.096, 73.598, -7.476, 9.50, 312.600, 310.730, 1.8700, -0.900, 0.610, 0.170, 0.022, 0.022, 0.012, 2, -1.18, -0.07, 0.09, 2.00, 0.00, 0.00, 0.00, 0.00, 312.75
2024/09/16, 15:57:49.096, 73.598, -7.477, 9.46, 312.190, 309.930, 2.2600, -2.390, 2.300, 0.760, 0.022, 0.022, 0.012, 2, -2.03, 1.88, -0.78, 2.00, 0.00, 0.00, 0.00, 0.00, 312.24
2024/09/16, 15:57:59.096, 73.598, -7.478, 9.42, 312.220, 310.140, 2.0800, -1.560, -0.430, 0.140, 0.022, 0.022, 0.012, 2, -1.49, -0.51, -0.02, 2.00, 0.00, 0.00, 0.00, 0.00, 312.35
2024/09/16, 15:58:09.096, 73.599, -7.479, 9.29, 312.770, 310.650, 2.1200, -1.950, -1.340, -0.360, 0.022, 0.022, 0.012, 2, -1.91, -1.52, 0.84, 2.00, 0.00, 0.00, 0.00, 0.00, 312.80
2024/09/16, 15:58:19.096, 73.599, -7.480, 9.25, 312.420, 310.420, 2.0000, -1.600, 1.160, 0.410, 0.022, 0.022, 0.012, 2, -1.49, 1.22, -0.05, 2.00, 0.00, 0.00, 0.00, 0.00, 312.67
2024/09/16, 15:58:29.096, 73.599, -7.481, 9.20, 312.590, 309.810, 2.7800, 0.780, 0.370, 0.550, 0.022, 0.022, 0.012, 2, 0.37, 0.51, -0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 312.46
2024/09/16, 15:58:39.096, 73.599, -7.482, 9.13, 313.620, 311.060, 2.5600, 0.760, -0.360, 0.390, 0.022, 0.022, 0.012, 2, 0.27, -0.46, -0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 313.44
2024/09/16, 15:58:49.096, 73.600, -7.483, 9.34, 312.870, 311.000, 1.8700, -0.030, 0.470, -0.450, 0.022, 0.022, 0.012, 2, 0.44, 0.32, 0.48, 2.00, 0.00, 0.00, 0.00, 0.00, 312.88
2024/09/16, 15:58:59.096, 73.600, -7.485, 9.37, 311.750, 309.370, 2.3800, -1.470, 1.780, 0.990, 0.022, 0.022, 0.012, 2, -1.86, 2.04, -1.04, 2.00, 0.00, 0.00, 0.00, 0.00, 311.65
2024/09/16, 15:59:09.096, 73.600, -7.486, 9.33, 311.360, 308.900, 2.4600, -0.560, 0.980, 0.650, 0.022, 0.022, 0.012, 2, -1.09, 0.59, -0.34, 2.00, 0.00, 0.00, 0.00, 0.00, 311.43
2024/09/16, 15:59:19.096, 73.600, -7.487, 9.34, 311.890, 309.460, 2.4300, 1.170, -0.570, 0.810, 0.022, 0.022, 0.012, 2, 0.52, -1.47, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 311.83
2024/09/16, 15:59:29.096, 73.601, -7.488, 9.34, 312.840, 309.840, 3.0000, 1.030, -0.680, 0.440, 0.022, 0.022, 0.012, 2, 1.60, -1.24, 0.14, 2.00, 0.00, 0.00, 0.00, 0.00, 312.48
2024/09/16, 15:59:39.096, 73.601, -7.489, 9.44, 314.060, 311.220, 2.8400, 1.030, 1.210, -0.080, 0.022, 0.022, 0.012, 2, 1.87, 0.72, 0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 313.91
2024/09/16, 15:59:49.096, 73.601, -7.490, 9.43, 312.940, 310.200, 2.7400, -1.090, 0.530, 0.070, 0.022, 0.022, 0.012, 2, -0.89, 0.44, 0.24, 2.00, 0.00, 0.00, 0.00, 0.00, 312.86
2024/09/16, 15:59:59.096, 73.602, -7.491, 9.31, 311.890, 309.720, 2.1700, -0.670, 1.290, 0.410, 0.022, 0.022, 0.012, 2, -0.71, 1.24, -0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 311.81
2024/09/16, 16:00:09.096, 73.602, -7.492, 9.21, 312.450, 310.160, 2.2900, -0.150, 0.050, -0.260, 0.022, 0.022, 0.012, 2, -0.91, 0.29, -0.13, 2.00, 0.00, 0.00, 0.00, 0.00, 312.28
2024/09/16, 16:00:19.097, 73.602, -7.493, 9.26, 312.610, 309.490, 3.1200, -0.140, 0.520, -0.560, 0.022, 0.022, 0.012, 1, 0.21, 0.79, 0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 312.28
2024/09/16, 16:00:29.097, 73.602, -7.494, 9.31, 312.250, 309.110, 3.1400, 0.070, 0.180, 0.060, 0.022, 0.022, 0.012, 2, -0.08, 0.43, -0.41, 2.00, 0.00, 0.00, 0.00, 0.00, 311.80
2024/09/16, 16:00:39.097, 73.603, -7.495, 9.34, 311.630, 309.150, 2.4800, 0.320, -0.430, -1.200, 0.022, 0.022, 0.012, 2, 0.86, 0.30, 0.76, 2.00, 0.00, 0.00, 0.00, 0.00, 311.22
2024/09/16, 16:00:49.097, 73.603, -7.496, 9.34, 311.160, 308.900, 2.2600, -1.560, 0.180, -0.360, 0.022, 0.022, 0.012, 2, -1.47, 1.01, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 311.02
2024/09/16, 16:00:59.097, 73.603, -7.497, 9.36, 311.400, 309.720, 1.6800, -1.460, 0.170, -0.460, 0.022, 0.022, 0.012, 2, -1.29, 0.31, 0.38, 2.00, 0.00, 0.00, 0.00, 0.00, 311.47
2024/09/16, 16:01:09.097, 73.603, -7.499, 9.28, 311.860, 310.060, 1.8000, -2.220, 0.390, -0.130, 0.022, 0.022, 0.012, 2, -2.02, 0.27, 0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 311.95
2024/09/16, 16:01:19.097, 73.604, -7.500, 9.17, 311.540, 309.620, 1.9200, -1.530, 2.580, 1.470, 0.022, 0.022, 0.012, 2, -1.79, 2.71, -1.14, 2.00, 0.00, 0.00, 0.00, 0.00, 311.62
2024/09/16, 16:01:29.097, 73.604, -7.501, 9.16, 310.900, 308.420, 2.4800, 0.310, 0.700, 1.080, 0.022, 0.022, 0.012, 2, 0.10, 1.05, -1.12, 2.00, 0.00, 0.00, 0.00, 0.00, 310.73
2024/09/16, 16:01:39.097, 73.604, -7.502, 9.16, 312.350, 309.950, 2.4000, -1.120, -0.450, -0.450, 0.022, 0.022, 0.012, 2, -0.76, 0.07, 0.49, 2.00, 0.00, 0.00, 0.00, 0.00, 312.25
2024/09/16, 16:01:49.097, 73.604, -7.503, 9.12, 312.250, 309.480, 2.7700, -2.440, 0.740, 0.090, 0.022, 0.022, 0.012, 2, -1.32, 0.65, 0.37, 2.00, 0.00, 0.00, 0.00, 0.00, 312.14
2024/09/16, 16:01:59.097, 73.605, -7.504, 9.06, 311.910, 310.030, 1.8800, -1.230, -1.820, -0.310, 0.022, 0.022, 0.012, 2, -1.23, -1.27, 0.36, 2.00, 0.00, 0.00, 0.00, 0.00, 311.99
2024/09/16, 16:02:09.097, 73.605, -7.505, 9.04, 312.630, 310.610, 2.0200, -2.460, 0.460, 0.210, 0.022, 0.022, 0.012, 2, -2.35, 0.47, -0.04, 2.00, 0.00, 0.00, 0.00, 0.00, 312.61
2024/09/16, 16:02:19.097, 73.605, -7.506, 9.03, 312.050, 310.040, 2.0100, -1.530, 1.120, -0.090, 0.022, 0.022, 0.012, 2, -1.27, 1.43, -0.30, 2.00, 0.00, 0.00, 0.00, 0.00, 312.09
2024/09/16, 16:02:29.097, 73.605, -7.507, 9.02, 310.590, 308.510, 2.0800, -1.380, 0.440, 0.130, 0.022, 0.022, 0.012, 2, -1.53, 0.70, -0.49, 2.00, 0.00, 0.00, 0.00, 0.00, 310.46
2024/09/16, 16:02:39.097, 73.606, -7.508, 9.02, 312.610, 310.280, 2.3300, -1.610, 0.200, -0.670, 0.022, 0.022, 0.012, 2, -1.04, 0.71, 0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 312.49
2024/09/16, 16:02:49.097, 73.606, -7.509, 9.03, 313.070, 310.670, 2.4000, -1.900, 1.370, 0.310, 0.022, 0.022, 0.012, 2, -1.73, 1.48, -0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 312.95
2024/09/16, 16:02:59.097, 73.606, -7.510, 9.17, 312.140, 310.040, 2.1000, -0.640, -0.260, -0.150, 0.022, 0.022, 0.012, 1, -0.92, 0.35, -0.25, 2.00, 0.00, 0.00, 0.00, 0.00, 311.96
2024/09/16, 16:03:09.098, 73.606, -7.511, 9.34, 312.580, 310.980, 1.6000, -1.100, -0.420, -0.710, 0.022, 0.022, 0.012, 2, -1.39, -0.57, 0.70, 2.00, 0.00, 0.00, 0.00, 0.00, 312.50
2024/09/16, 16:03:19.098, 73.607, -7.512, 9.35, 312.330, 310.890, 1.4400, -1.130, 0.870, -0.400, 0.022, 0.022, 0.012, 2, -1.45, 0.65, 0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 312.38
2024/09/16, 16:03:29.098, 73.607, -7.513, 9.35, 312.670, 310.100, 2.5700, -0.570, 0.360, -0.140, 0.022, 0.022, 0.012, 2, 0.01, 1.00, -0.23, 2.00, 0.00, 0.00, 0.00, 0.00, 312.39
