WHOI SSSG dsLogCsv
DEPTH_AR, DATE_GMT, TIME_GMT, Deg_LAT, Deg_LON, EM124, EM712
DEPTH_AR, 2024/09/16, 03:20:38.745, 7230.526128, 240.320108, NAN, NAN
DEPTH_AR, 2024/09/16, 03:20:48.745, 7230.525469, 240.321662, 2961.69, NAN
DEPTH_AR, 2024/09/16, 03:20:58.745, 7230.524774, 240.323394, 2951.11, NAN
DEPTH_AR, 2024/09/16, 03:21:08.745, 7230.524994, 240.326729, NAN, NAN
DEPTH_AR, 2024/09/16, 03:21:18.745, 7230.524791, 240.328345, 2970.65, NAN
DEPTH_AR, 2024/09/16, 03:21:28.745, 7230.525090, 240.330774, 2941.23, NAN
DEPTH_AR, 2024/09/16, 03:21:38.745, 7230.524841, 240.332878, NAN, NAN
DEPTH_AR, 2024/09/16, 03:21:48.745, 7230.524544, 240.335427, 2949.63, NAN
DEPTH_AR, 2024/09/16, 03:21:58.745, 7230.524095, 240.337973, 2958.36, NAN
DEPTH_AR, 2024/09/16, 03:22:08.745, 7230.523466, 240.340276, 2958.36, NAN
DEPTH_AR, 2024/09/16, 03:22:18.745, 7230.522803, 240.342592, 2968.57, NAN
DEPTH_AR, 2024/09/16, 03:22:28.745, 7230.522261, 240.343655, NAN, NAN
DEPTH_AR, 2024/09/16, 03:22:38.745, 7230.522074, 240.346114, 2945.12, NAN
DEPTH_AR, 2024/09/16, 03:22:48.745, 7230.522518, 240.347218, 2927.48, NAN
DEPTH_AR, 2024/09/16, 03:22:58.745, 7230.522546, 240.348546, NAN, NAN
DEPTH_AR, 2024/09/16, 03:23:08.745, 7230.522795, 240.350310, 2965.57, NAN
DEPTH_AR, 2024/09/16, 03:23:18.746, 7230.522888, 240.351121, 2964.64, NAN
DEPTH_AR, 2024/09/16, 03:23:28.746, 7230.522274, 240.352890, NAN, NAN
DEPTH_AR, 2024/09/16, 03:23:38.746, 7230.521665, 240.355966, 2940.02, NAN
DEPTH_AR, 2024/09/16, 03:23:48.746, 7230.520653, 240.357903, 2966.47, NAN
DEPTH_AR, 2024/09/16, 03:23:58.746, 7230.520240, 240.360112, NAN, NAN
DEPTH_AR, 2024/09/16, 03:24:08.746, 7230.520355, 240.362221, 2924.56, NAN
DEPTH_AR, 2024/09/16, 03:24:18.746, 7230.520271, 240.364283, 2972.61, NAN
DEPTH_AR, 2024/09/16, 03:24:28.746, 7230.520310, 240.366407, 2967.00, NAN
DEPTH_AR, 2024/09/16, 03:24:38.746, 7230.521043, 240.368722, 2967.00, NAN
DEPTH_AR, 2024/09/16, 03:24:48.746, 7230.521441, 240.370810, 2950.17, NAN
DEPTH_AR, 2024/09/16, 03:24:58.746, 7230.522030, 240.372716, 2964.91, NAN
DEPTH_AR, 2024/09/16, 03:25:08.746, 7230.521991, 240.374514, NAN, NAN
DEPTH_AR, 2024/09/16, 03:25:18.746, 7230.522095, 240.377679, 2972.30, NAN
DEPTH_AR, 2024/09/16, 03:25:28.746, 7230.520827, 240.379727, 2969.04, NAN
DEPTH_AR, 2024/09/16, 03:25:38.746, 7230.520048, 240.382947, NAN, NAN
DEPTH_AR, 2024/09/16, 03:25:48.746, 7230.519513, 240.385176, 2923.36, NAN
DEPTH_AR, 2024/09/16, 03:25:58.746, 7230.519484, 240.386753, 2966.93, NAN
DEPTH_AR, 2024/09/16, 03:26:08.746, 7230.518934, 240.387693, 2966.80, NAN
DEPTH_AR, 2024/09/16, 03:26:18.747, 7230.518777, 240.390435, NAN, NAN
DEPTH_AR, 2024/09/16, 03:26:28.747, 7230.518050, 240.394111, 2961.85, NAN
DEPTH_AR, 2024/09/16, 03:26:38.747, 7230.517794, 240.399544, 2958.07, NAN
DEPTH_AR, 2024/09/16, 03:26:48.747, 7230.517989, 240.404149, NAN, NAN
DEPTH_AR, 2024/09/16, 03:26:58.747, 7230.518223, 240.408601, 2901.03, NAN
DEPTH_AR, 2024/09/16, 03:27:08.747, 7230.517999, 240.412720, 2971.87, NAN
DEPTH_AR, 2024/09/16, 03:27:18.747, 7230.517621, 240.416078, 2925.30, NAN
DEPTH_AR, 2024/09/16, 03:27:28.747, 7230.517052, 240.419381, 2925.30, NAN
DEPTH_AR, 2024/09/16, 03:27:38.747, 7230.517293, 240.422870, 2968.40, NAN
DEPTH_AR, 2024/09/16, 03:27:48.747, 7230.517869, 240.424578, 2967.37, NAN
DEPTH_AR, 2024/09/16, 03:27:58.747, 7230.518417, 240.426397, NAN, NAN
DEPTH_AR, 2024/09/16, 03:28:08.747, 7230.518691, 240.429225, 2975.36, NAN
DEPTH_AR, 2024/09/16, 03:28:18.747, 7230.518638, 240.433011, 2962.36, NAN
DEPTH_AR, 2024/09/16, 03:28:28.747, 7230.518338, 240.437114, 2973.14, NAN
DEPTH_AR, 2024/09/16, 03:28:38.747, 7230.518198, 240.441542, NAN, NAN
DEPTH_AR, 2024/09/16, 03:28:48.747, 7230.517798, 240.447078, 2966.85, NAN
DEPTH_AR, 2024/09/16, 03:28:58.747, 7230.517581, 240.453040, 2972.98, NAN
DEPTH_AR, 2024/09/16, 03:29:08.748, 7230.517134, 240.457783, NAN, NAN
DEPTH_AR, 2024/09/16, 03:29:18.748, 7230.516662, 240.463188, 2966.37, NAN
DEPTH_AR, 2024/09/16, 03:29:28.748, 7230.516730, 240.469849, 2966.46, NAN
DEPTH_AR, 2024/09/16, 03:29:38.748, 7230.516779, 240.474692, 2965.31, NAN
DEPTH_AR, 2024/09/16, 03:29:48.748, 7230.517395, 240.479700, 2965.31, NAN
DEPTH_AR, 2024/09/16, 03:29:58.748, 7230.518638, 240.482760, 2975.67, NAN
DEPTH_AR, 2024/09/16, 03:30:08.748, 7230.519751, 240.484814, 2929.08, NAN
DEPTH_AR, 2024/09/16, 03:30:18.748, 7230.520387, 240.488814, NAN, NAN
DEPTH_AR, 2024/09/16, 03:30:28.748, 7230.521230, 240.492645, 2927.41, NAN
DEPTH_AR, 2024/09/16, 03:30:38.748, 7230.521602, 240.496049, 2967.16, NAN
DEPTH_AR, 2024/09/16, 03:30:48.748, 7230.521648, 240.499227, NAN, NAN
DEPTH_AR, 2024/09/16, 03:30:58.748, 7230.521485, 240.502346, 2964.41, NAN
DEPTH_AR, 2024/09/16, 03:31:08.748, 7230.521681, 240.503226, 2969.42, NAN
DEPTH_AR, 2024/09/16, 03:31:18.748, 7230.521691, 240.504166, 2968.14, NAN
DEPTH_AR, 2024/09/16, 03:31:28.748, 7230.522292, 240.503929, NAN, NAN
DEPTH_AR, 2024/09/16, 03:31:38.748, 7230.522249, 240.503186, 2963.34, NAN
DEPTH_AR, 2024/09/16, 03:31:48.748, 7230.522601, 240.502734, 2970.80, NAN
DEPTH_AR, 2024/09/16, 03:31:58.749, 7230.522863, 240.501396, NAN, NAN
DEPTH_AR, 2024/09/16, 03:32:08.749, 7230.522746, 240.501250, 2969.00, NAN
DEPTH_AR, 2024/09/16, 03:32:18.749, 7230.522642, 240.501792, 2939.74, NAN
DEPTH_AR, 2024/09/16, 03:32:28.749, 7230.522938, 240.502929, 2971.71, NAN
DEPTH_AR, 2024/09/16, 03:32:38.749, 7230.523522, 240.504672, NAN, NAN
DEPTH_AR, 2024/09/16, 03:32:48.749, 7230.523696, 240.504183, 2960.96, NAN
DEPTH_AR, 2024/09/16, 03:32:58.749, 7230.524088, 240.505795, 2958.70, NAN
DEPTH_AR, 2024/09/16, 03:33:08.749, 7230.524317, 240.506319, 2965.24, NAN
DEPTH_AR, 2024/09/16, 03:33:18.749, 7230.525041, 240.507582, NAN, NAN
DEPTH_AR, 2024/09/16, 03:33:28.749, 7230.525596, 240.507981, 2963.68, NAN
DEPTH_AR, 2024/09/16, 03:33:38.749, 7230.525693, 240.508270, 2967.46, NAN
DEPTH_AR, 2024/09/16, 03:33:48.749, 7230.525989, 240.510232, 2965.85, NAN
DEPTH_AR, 2024/09/16, 03:33:58.749, 7230.525840, 240.509664, NAN, NAN
DEPTH_AR, 2024/09/16, 03:34:08.749, 7230.525287, 240.510339, 3.23, NAN
DEPTH_AR, 2024/09/16, 03:34:18.749, 7230.524387, 240.510909, 2965.24, NAN
DEPTH_AR, 2024/09/16, 03:34:28.749, 7230.524094, 240.512342, 2969.06, NAN
DEPTH_AR, 2024/09/16, 03:34:38.749, 7230.523264, 240.512459, 2970.10, NAN
DEPTH_AR, 2024/09/16, 03:34:48.750, 7230.522597, 240.515550, NAN, NAN
DEPTH_AR, 2024/09/16, 03:34:58.750, 7230.521489, 240.518365, 2967.12, NAN
DEPTH_AR, 2024/09/16, 03:35:08.750, 7230.520513, 240.520887, 2965.47, NAN
DEPTH_AR, 2024/09/16, 03:35:18.750, 7230.519815, 240.523684, NAN, NAN
DEPTH_AR, 2024/09/16, 03:35:28.750, 7230.518965, 240.526910, 2962.68, NAN
DEPTH_AR, 2024/09/16, 03:35:38.750, 7230.518681, 240.532910, 2961.16, NAN
DEPTH_AR, 2024/09/16, 03:35:48.750, 7230.518311, 240.540200, NAN, NAN
DEPTH_AR, 2024/09/16, 03:35:58.750, 7230.517573, 240.545055, 2969.86, NAN
DEPTH_AR, 2024/09/16, 03:36:08.750, 7230.517039, 240.551150, 2960.52, NAN
DEPTH_AR, 2024/09/16, 03:36:18.750, 7230.516211, 240.555866, NAN, NAN
DEPTH_AR, 2024/09/16, 03:36:28.750, 7230.515170, 240.560727, 2969.21, NAN
DEPTH_AR, 2024/09/16, 03:36:38.750, 7230.514320, 240.566080, 2963.53, NAN
DEPTH_AR, 2024/09/16, 03:36:48.750, 7230.513830, 240.571393, NAN, NAN
DEPTH_AR, 2024/09/16, 03:36:58.750, 7230.512986, 240.574918, 2966.99, NAN
DEPTH_AR, 2024/09/16, 03:37:08.750, 7230.511586, 240.579821, NAN, NAN
DEPTH_AR, 2024/09/16, 03:37:18.750, 7230.510769, 240.584746, 2966.28, NAN
DEPTH_AR, 2024/09/16, 03:37:28.750, 7230.510023, 240.588778, 2970.65, NAN
DEPTH_AR, 2024/09/16, 03:37:38.751, 7230.509372, 240.592821, NAN, NAN
DEPTH_AR, 2024/09/16, 03:37:48.751, 7230.508958, 240.597447, 2966.80, NAN
DEPTH_AR, 2024/09/16, 03:37:58.751, 7230.508268, 240.601185, 2966.06, NAN
DEPTH_AR, 2024/09/16, 03:38:08.751, 7230.507898, 240.604706, NAN, NAN
DEPTH_AR, 2024/09/16, 03:38:18.751, 7230.507632, 240.607898, 2963.40, NAN
DEPTH_AR, 2024/09/16, 03:38:28.751, 7230.507253, 240.610352, 2963.59, NAN
DEPTH_AR, 2024/09/16, 03:38:38.751, 7230.506918, 240.612203, NAN, NAN
DEPTH_AR, 2024/09/16, 03:38:48.751, 7230.506239, 240.614164, 2954.71, NAN
DEPTH_AR, 2024/09/16, 03:38:58.751, 7230.504810, 240.615642, 2966.27, NAN
DEPTH_AR, 2024/09/16, 03:39:08.751, 7230.504108, 240.617771, NAN, NAN
DEPTH_AR, 2024/09/16, 03:39:18.751, 7230.503370, 240.619332, 2965.42, NAN
DEPTH_AR, 2024/09/16, 03:39:28.751, 7230.502746, 240.620723, NAN, NAN
DEPTH_AR, 2024/09/16, 03:39:38.751, 7230.501936, 240.623434, 2964.06, NAN
DEPTH_AR, 2024/09/16, 03:39:48.751, 7230.501434, 240.626000, 2972.52, NAN
DEPTH_AR, 2024/09/16, 03:39:58.751, 7230.500774, 240.626893, NAN, NAN
DEPTH_AR, 2024/09/16, 03:40:08.751, 7230.500224, 240.628210, 2965.05, NAN
DEPTH_AR, 2024/09/16, 03:40:18.751, 7230.500014, 240.629245, 2963.79, NAN
DEPTH_AR, 2024/09/16, 03:40:28.752, 7230.499966, 240.631638, 2963.79, NAN
DEPTH_AR, 2024/09/16, 03:40:38.752, 7230.499584, 240.633677, 2969.38, NAN
DEPTH_AR, 2024/09/16, 03:40:48.752, 7230.499304, 240.635469, NAN, NAN
DEPTH_AR, 2024/09/16, 03:40:58.752, 7230.499458, 240.637068, 2963.55, NAN
DEPTH_AR, 2024/09/16, 03:41:08.752, 7230.499464, 240.637876, 2971.67, NAN
DEPTH_AR, 2024/09/16, 03:41:18.752, 7230.498791, 240.638590, NAN, NAN
DEPTH_AR, 2024/09/16, 03:41:28.752, 7230.497964, 240.638138, 2969.05, NAN
DEPTH_AR, 2024/09/16, 03:41:38.752, 7230.497296, 240.638187, NAN, NAN
DEPTH_AR, 2024/09/16, 03:41:48.752, 7230.496392, 240.638802, 2968.90, NAN
DEPTH_AR, 2024/09/16, 03:41:58.752, 7230.496250, 240.640508, 2962.08, NAN
DEPTH_AR, 2024/09/16, 03:42:08.752, 7230.495939, 240.641688, NAN, NAN
DEPTH_AR, 2024/09/16, 03:42:18.752, 7230.495930, 240.644411, 2965.49, NAN
DEPTH_AR, 2024/09/16, 03:42:28.752, 7230.495732, 240.645108, 2965.12, NAN
DEPTH_AR, 2024/09/16, 03:42:38.752, 7230.494467, 240.647001, NAN, NAN
DEPTH_AR, 2024/09/16, 03:42:48.752, 7230.493162, 240.647301, 2956.43, NAN
DEPTH_AR, 2024/09/16, 03:42:58.752, 7230.492541, 240.647943, NAN, NAN
DEPTH_AR, 2024/09/16, 03:43:08.752, 7230.492138, 240.649320, 2966.90, NAN
DEPTH_AR, 2024/09/16, 03:43:18.753, 7230.492306, 240.651384, 2967.35, NAN
DEPTH_AR, 2024/09/16, 03:43:28.753, 7230.492721, 240.653388, NAN, NAN
DEPTH_AR, 2024/09/16, 03:43:38.753, 7230.492981, 240.655820, 2960.59, NAN
DEPTH_AR, 2024/09/16, 03:43:48.753, 7230.493433, 240.658999, 2970.46, NAN
DEPTH_AR, 2024/09/16, 03:43:58.753, 7230.492879, 240.660827, NAN, NAN
DEPTH_AR, 2024/09/16, 03:44:08.753, 7230.492375, 240.664644, 2959.10, NAN
DEPTH_AR, 2024/09/16, 03:44:18.753, 7230.491696, 240.667037, 2970.78, NAN
DEPTH_AR, 2024/09/16, 03:44:28.753, 7230.491316, 240.668582, 2970.78, NAN
DEPTH_AR, 2024/09/16, 03:44:38.753, 7230.490561, 240.668239, 2973.36, NAN
DEPTH_AR, 2024/09/16, 03:44:48.753, 7230.489905, 240.670062, NAN, NAN
DEPTH_AR, 2024/09/16, 03:44:58.753, 7230.489286, 240.671681, 2974.66, NAN
DEPTH_AR, 2024/09/16, 03:45:08.753, 7230.487959, 240.672128, 2965.54, NAN
DEPTH_AR, 2024/09/16, 03:45:18.753, 7230.486834, 240.673363, NAN, NAN
DEPTH_AR, 2024/09/16, 03:45:28.753, 7230.486220, 240.677323, 2967.92, NAN
DEPTH_AR, 2024/09/16, 03:45:38.753, 7230.485967, 240.680019, 2960.82, NAN
DEPTH_AR, 2024/09/16, 03:45:48.753, 7230.485946, 240.683860, NAN, NAN
DEPTH_AR, 2024/09/16, 03:45:58.753, 7230.486093, 240.685721, 2971.80, NAN
DEPTH_AR, 2024/09/16, 03:46:08.753, 7230.485860, 240.688775, NAN, NAN
DEPTH_AR, 2024/09/16, 03:46:18.754, 7230.485215, 240.690820, 2973.06, NAN
DEPTH_AR, 2024/09/16, 03:46:28.754, 7230.484714, 240.691338, 2961.33, NAN
DEPTH_AR, 2024/09/16, 03:46:38.754, 7230.484365, 240.692543, NAN, NAN
DEPTH_AR, 2024/09/16, 03:46:48.754, 7230.484109, 240.693461, 2975.58, NAN
DEPTH_AR, 2024/09/16, 03:46:58.754, 7230.483526, 240.695275, 2972.31, NAN
DEPTH_AR, 2024/09/16, 03:47:08.754, 7230.483052, 240.698829, NAN, NAN
DEPTH_AR, 2024/09/16, 03:47:18.754, 7230.482889, 240.701846, 2962.64, NAN
DEPTH_AR, 2024/09/16, 03:47:28.754, 7230.482202, 240.702668, 2963.19, NAN
DEPTH_AR, 2024/09/16, 03:47:38.754, 7230.481153, 240.703996, 2963.19, NAN
DEPTH_AR, 2024/09/16, 03:47:48.754, 7230.479967, 240.706358, 2984.60, NAN
DEPTH_AR, 2024/09/16, 03:47:58.754, 7230.479652, 240.709057, NAN, NAN
DEPTH_AR, 2024/09/16, 03:48:08.754, 7230.479375, 240.712472, 2964.89, NAN
DEPTH_AR, 2024/09/16, 03:48:18.754, 7230.479466, 240.714805, 2965.50, NAN
DEPTH_AR, 2024/09/16, 03:48:28.754, 7230.479625, 240.718191, NAN, NAN
DEPTH_AR, 2024/09/16, 03:48:38.754, 7230.480110, 240.722213, 2978.98, NAN
DEPTH_AR, 2024/09/16, 03:48:48.754, 7230.480161, 240.725875, 2976.77, NAN
DEPTH_AR, 2024/09/16, 03:48:58.755, 7230.480300, 240.728301, NAN, NAN
DEPTH_AR, 2024/09/16, 03:49:08.755, 7230.479344, 240.731624, 2969.84, NAN
DEPTH_AR, 2024/09/16, 03:49:18.755, 7230.478610, 240.733784, NAN, NAN
DEPTH_AR, 2024/09/16, 03:49:28.755, 7230.477542, 240.735759, 2977.84, NAN
DEPTH_AR, 2024/09/16, 03:49:38.755, 7230.476691, 240.738182, 2976.77, NAN
DEPTH_AR, 2024/09/16, 03:49:48.755, 7230.475366, 240.739155, NAN, NAN
DEPTH_AR, 2024/09/16, 03:49:58.755, 7230.474561, 240.741570, 2999.14, NAN
DEPTH_AR, 2024/09/16, 03:50:08.755, 7230.473870, 240.743196, 2968.77, NAN
DEPTH_AR, 2024/09/16, 03:50:18.755, 7230.474213, 240.747258, NAN, NAN
DEPTH_AR, 2024/09/16, 03:50:28.755, 7230.474503, 240.751220, 2977.47, NAN
DEPTH_AR, 2024/09/16, 03:50:38.755, 7230.474508, 240.753811, 2966.84, NAN
DEPTH_AR, 2024/09/16, 03:50:48.755, 7230.473534, 240.756047, NAN, NAN
DEPTH_AR, 2024/09/16, 03:50:58.755, 7230.473112, 240.758775, 2965.64, NAN
DEPTH_AR, 2024/09/16, 03:51:08.755, 7230.472286, 240.760878, 2966.37, NAN
DEPTH_AR, 2024/09/16, 03:51:18.755, 7230.472322, 240.762631, 2966.37, NAN
DEPTH_AR, 2024/09/16, 03:51:28.755, 7230.471717, 240.764274, 2984.67, NAN
DEPTH_AR, 2024/09/16, 03:51:38.756, 7230.471250, 240.765573, NAN, NAN
DEPTH_AR, 2024/09/16, 03:51:48.756, 7230.470837, 240.767362, 2985.06, NAN
DEPTH_AR, 2024/09/16, 03:51:58.756, 7230.469882, 240.769251, 2964.30, NAN
DEPTH_AR, 2024/09/16, 03:52:08.756, 7230.468730, 240.770535, NAN, NAN
DEPTH_AR, 2024/09/16, 03:52:18.756, 7230.467699, 240.772184, 2986.22, NAN
DEPTH_AR, 2024/09/16, 03:52:28.756, 7230.466887, 240.774483, 2971.88, NAN
DEPTH_AR, 2024/09/16, 03:52:38.756, 7230.466216, 240.775892, NAN, NAN
DEPTH_AR, 2024/09/16, 03:52:48.756, 7230.466297, 240.778583, 2974.96, NAN
DEPTH_AR, 2024/09/16, 03:52:58.756, 7230.466745, 240.782108, 2965.02, NAN
DEPTH_AR, 2024/09/16, 03:53:08.756, 7230.466963, 240.785732, NAN, NAN
DEPTH_AR, 2024/09/16, 03:53:18.756, 7230.466990, 240.788245, 2979.75, NAN
DEPTH_AR, 2024/09/16, 03:53:28.756, 7230.466434, 240.789416, 2987.28, NAN
DEPTH_AR, 2024/09/16, 03:53:38.756, 7230.465657, 240.790373, 2987.28, NAN
DEPTH_AR, 2024/09/16, 03:53:48.756, 7230.465589, 240.792051, 2969.86, NAN
DEPTH_AR, 2024/09/16, 03:53:58.756, 7230.465659, 240.793807, NAN, NAN
DEPTH_AR, 2024/09/16, 03:54:08.756, 7230.465495, 240.795212, 2965.07, NAN
DEPTH_AR, 2024/09/16, 03:54:18.757, 7230.465139, 240.797717, 2967.54, NAN
DEPTH_AR, 2024/09/16, 03:54:28.757, 7230.464699, 240.799793, NAN, NAN
DEPTH_AR, 2024/09/16, 03:54:38.757, 7230.464340, 240.801337, 2983.90, NAN
DEPTH_AR, 2024/09/16, 03:54:48.757, 7230.463793, 240.802238, 2992.74, NAN
DEPTH_AR, 2024/09/16, 03:54:58.757, 7230.463176, 240.804174, NAN, NAN
DEPTH_AR, 2024/09/16, 03:55:08.757, 7230.462352, 240.805029, 2981.88, NAN
DEPTH_AR, 2024/09/16, 03:55:18.757, 7230.461530, 240.807126, 2987.18, NAN
DEPTH_AR, 2024/09/16, 03:55:28.757, 7230.461576, 240.809890, NAN, NAN
DEPTH_AR, 2024/09/16, 03:55:38.757, 7230.462256, 240.812913, 3001.58, NAN
DEPTH_AR, 2024/09/16, 03:55:48.757, 7230.462956, 240.816260, 2982.26, NAN
DEPTH_AR, 2024/09/16, 03:55:58.757, 7230.462986, 240.818453, NAN, NAN
DEPTH_AR, 2024/09/16, 03:56:08.757, 7230.463069, 240.820420, 2957.11, NAN
DEPTH_AR, 2024/09/16, 03:56:18.757, 7230.463171, 240.822323, 2971.71, NAN
DEPTH_AR, 2024/09/16, 03:56:28.757, 7230.462310, 240.823252, NAN, NAN
DEPTH_AR, 2024/09/16, 03:56:38.757, 7230.461377, 240.823642, 2970.89, NAN
DEPTH_AR, 2024/09/16, 03:56:48.757, 7230.460527, 240.824641, 2977.60, NAN
DEPTH_AR, 2024/09/16, 03:56:58.758, 7230.460058, 240.825432, 2977.60, NAN
DEPTH_AR, 2024/09/16, 03:57:08.758, 7230.459475, 240.826490, 2981.99, NAN
DEPTH_AR, 2024/09/16, 03:57:18.758, 7230.459287, 240.828027, 2972.10, NAN
DEPTH_AR, 2024/09/16, 03:57:28.758, 7230.459173, 240.829162, 2972.10, NAN
DEPTH_AR, 2024/09/16, 03:57:38.758, 7230.458888, 240.830243, 2972.94, NAN
DEPTH_AR, 2024/09/16, 03:57:48.758, 7230.458977, 240.832429, NAN, NAN
DEPTH_AR, 2024/09/16, 03:57:58.758, 7230.458717, 240.834108, 2972.45, NAN
DEPTH_AR, 2024/09/16, 03:58:08.758, 7230.458433, 240.836765, 2974.91, NAN
DEPTH_AR, 2024/09/16, 03:58:18.758, 7230.458512, 240.838389, NAN, NAN
DEPTH_AR, 2024/09/16, 03:58:28.758, 7230.458336, 240.839626, 2966.64, NAN
DEPTH_AR, 2024/09/16, 03:58:38.758, 7230.458259, 240.841415, 2996.12, NAN
DEPTH_AR, 2024/09/16, 03:58:48.758, 7230.457896, 240.842970, NAN, NAN
DEPTH_AR, 2024/09/16, 03:58:58.758, 7230.458332, 240.844801, 2975.98, NAN
DEPTH_AR, 2024/09/16, 03:59:08.758, 7230.458615, 240.847029, 2945.78, NAN
DEPTH_AR, 2024/09/16, 03:59:18.758, 7230.458240, 240.848961, NAN, NAN
DEPTH_AR, 2024/09/16, 03:59:28.758, 7230.457195, 240.850738, 2953.46, NAN
DEPTH_AR, 2024/09/16, 03:59:38.758, 7230.456290, 240.852456, 2980.83, NAN
DEPTH_AR, 2024/09/16, 03:59:48.759, 7230.455570, 240.854919, NAN, NAN
DEPTH_AR, 2024/09/16, 03:59:58.759, 7230.454440, 240.856448, 2955.44, NAN
DEPTH_AR, 2024/09/16, 04:00:08.759, 7230.453420, 240.857821, 2970.70, NAN
DEPTH_AR, 2024/09/16, 04:00:18.759, 7230.452654, 240.860149, NAN, NAN
DEPTH_AR, 2024/09/16, 04:00:28.759, 7230.451944, 240.863331, 2974.52, NAN
DEPTH_AR, 2024/09/16, 04:00:38.759, 7230.452041, 240.867029, 2980.99, NAN
DEPTH_AR, 2024/09/16, 04:00:48.759, 7230.452094, 240.870056, 2980.99, NAN
DEPTH_AR, 2024/09/16, 04:00:58.759, 7230.452243, 240.873153, 2984.28, NAN
DEPTH_AR, 2024/09/16, 04:01:08.759, 7230.452117, 240.874670, NAN, NAN
DEPTH_AR, 2024/09/16, 04:01:18.759, 7230.452404, 240.878286, 2969.41, NAN
DEPTH_AR, 2024/09/16, 04:01:28.759, 7230.452664, 240.880803, 2981.02, NAN
DEPTH_AR, 2024/09/16, 04:01:38.759, 7230.452974, 240.883392, NAN, NAN
DEPTH_AR, 2024/09/16, 04:01:48.759, 7230.452712, 240.884043, 2988.04, NAN
DEPTH_AR, 2024/09/16, 04:01:58.759, 7230.452033, 240.884749, 2978.35, NAN
DEPTH_AR, 2024/09/16, 04:02:08.759, 7230.450690, 240.885519, NAN, NAN
DEPTH_AR, 2024/09/16, 04:02:18.759, 7230.449719, 240.886094, 2973.60, NAN
DEPTH_AR, 2024/09/16, 04:02:28.759, 7230.449414, 240.886759, 2982.36, NAN
DEPTH_AR, 2024/09/16, 04:02:38.760, 7230.448769, 240.888237, NAN, NAN
DEPTH_AR, 2024/09/16, 04:02:48.760, 7230.448429, 240.889238, 2981.29, NAN
DEPTH_AR, 2024/09/16, 04:02:58.760, 7230.448045, 240.890040, 2986.49, NAN
DEPTH_AR, 2024/09/16, 04:03:08.760, 7230.447519, 240.890533, NAN, NAN
DEPTH_AR, 2024/09/16, 04:03:18.760, 7230.446843, 240.891235, 2981.24, NAN
DEPTH_AR, 2024/09/16, 04:03:28.760, 7230.446440, 240.892586, 2982.55, NAN
DEPTH_AR, 2024/09/16, 04:03:38.760, 7230.446339, 240.894420, 2982.55, NAN
DEPTH_AR, 2024/09/16, 04:03:48.760, 7230.446831, 240.897533, 2993.13, NAN
DEPTH_AR, 2024/09/16, 04:03:58.760, 7230.447157, 240.900480, NAN, NAN
DEPTH_AR, 2024/09/16, 04:04:08.760, 7230.447349, 240.903130, 2976.30, NAN
DEPTH_AR, 2024/09/16, 04:04:18.760, 7230.447682, 240.905473, 2984.46, NAN
DEPTH_AR, 2024/09/16, 04:04:28.760, 7230.447824, 240.907161, NAN, NAN
DEPTH_AR, 2024/09/16, 04:04:38.760, 7230.447164, 240.908515, 2983.29, NAN
DEPTH_AR, 2024/09/16, 04:04:48.760, 7230.446511, 240.908873, 2982.84, NAN
DEPTH_AR, 2024/09/16, 04:04:58.760, 7230.447047, 240.911367, NAN, NAN
DEPTH_AR, 2024/09/16, 04:05:08.760, 7230.446978, 240.913041, 2964.60, NAN
DEPTH_AR, 2024/09/16, 04:05:18.761, 7230.447173, 240.916065, 2963.68, NAN
DEPTH_AR, 2024/09/16, 04:05:28.761, 7230.446786, 240.917528, NAN, NAN
DEPTH_AR, 2024/09/16, 04:05:38.761, 7230.445568, 240.917867, 2994.26, NAN
DEPTH_AR, 2024/09/16, 04:05:48.761, 7230.444868, 240.919113, 2986.23, NAN
DEPTH_AR, 2024/09/16, 04:05:58.761, 7230.444432, 240.920782, NAN, NAN
DEPTH_AR, 2024/09/16, 04:06:08.761, 7230.444671, 240.922833, 2981.60, NAN
DEPTH_AR, 2024/09/16, 04:06:18.761, 7230.444868, 240.924389, 2982.93, NAN
DEPTH_AR, 2024/09/16, 04:06:28.761, 7230.445689, 240.927084, NAN, NAN
DEPTH_AR, 2024/09/16, 04:06:38.761, 7230.445873, 240.928665, 2971.22, NAN
DEPTH_AR, 2024/09/16, 04:06:48.761, 7230.445149, 240.928630, 2992.24, NAN
DEPTH_AR, 2024/09/16, 04:06:58.761, 7230.443957, 240.928321, NAN, NAN
DEPTH_AR, 2024/09/16, 04:07:08.761, 7230.443664, 240.929515, 2967.52, NAN
DEPTH_AR, 2024/09/16, 04:07:18.761, 7230.443633, 240.931237, 2954.90, NAN
DEPTH_AR, 2024/09/16, 04:07:28.761, 7230.444089, 240.934534, NAN, NAN
DEPTH_AR, 2024/09/16, 04:07:38.761, 7230.443591, 240.935555, 3026.32, NAN
DEPTH_AR, 2024/09/16, 04:07:48.761, 7230.442886, 240.937034, 2980.32, NAN
DEPTH_AR, 2024/09/16, 04:07:58.762, 7230.441201, 240.936012, 2980.32, NAN
DEPTH_AR, 2024/09/16, 04:08:08.762, 7230.439728, 240.935320, 2975.86, NAN
DEPTH_AR, 2024/09/16, 04:08:18.762, 7230.438649, 240.935447, NAN, NAN
