WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, CNAV_COG, CNAV_SOG, DPS112_LAT, DPS112_LON, DPS_COG, SPD, GYRO_HDT, SEAPATH_LAT, SEAPATH_LON, SEAPATH_COG, SEAPATH_SOG, POSMV_LAT, POSMV_LON, CNAV_DECMIN, CNAV_DECMIN
2024/09/16, 04:43:28.773, 72.506, -2.688, 226.900, 0.450, 72.506, -2.688, 231.590000, -0.21, 330.260, 7230.387312, 241.306251, 314.01, 1.50, 7230.387120, 241.306860, 7230.380270, 241.308505
2024/09/16, 04:43:38.773, 72.506, -2.689, 238.900, 0.400, 72.506, -2.688, 109.080000, -0.04, 329.910, 7230.387217, 241.310218, 287.69, 0.90, 7230.386990, 241.310660, 7230.380183, 241.312108
2024/09/16, 04:43:48.773, 72.506, -2.689, 247.100, 0.440, 72.506, -2.688, 254.610000, 0.16, 330.450, 7230.386867, 241.314029, 259.58, 0.50, 7230.386620, 241.314440, 7230.379904, 241.316710
2024/09/16, 04:43:58.773, 72.506, -2.689, 249.500, 0.420, 72.506, -2.688, 154.530000, 0.21, 331.070, 7230.386836, 241.317400, 252.93, 0.60, 7230.386650, 241.317910, 7230.379673, 241.320119
2024/09/16, 04:44:08.773, 72.506, -2.689, 262.500, 0.420, 72.506, -2.688, 219.100000, 0.19, 331.950, 7230.386778, 241.320830, 333.62, 1.00, 7230.386510, 241.321440, 7230.379934, 241.324295
2024/09/16, 04:44:18.773, 72.506, -2.689, 269.200, 0.390, 72.506, -2.688, 313.780000, 0.12, 332.120, 7230.386639, 241.324540, 321.08, 1.20, 7230.386380, 241.325250, 7230.380049, 241.327570
2024/09/16, 04:44:28.773, 72.506, -2.689, 254.800, 0.380, 72.506, -2.688, 248.340000, 0.01, 332.120, 7230.386661, 241.328748, 279.10, 0.60, 7230.386470, 241.329450, 7230.379355, 241.330852
2024/09/16, 04:44:38.773, 72.506, -2.689, 250.800, 0.400, 72.506, -2.689, 167.900000, 0.01, 331.220, 7230.385920, 241.332197, 316.71, 0.80, 7230.385710, 241.332740, 7230.378896, 241.334804
2024/09/16, 04:44:48.774, 72.506, -2.689, 242.800, 0.330, 72.506, -2.689, 8.960000, -0.08, 331.110, 7230.385071, 241.335004, 313.92, 0.60, 7230.384950, 241.335600, 7230.378352, 241.336352
2024/09/16, 04:44:58.774, 72.506, -2.689, 226.800, 0.340, 72.506, -2.689, 235.650000, -0.10, 331.730, 7230.384760, 241.336754, 122.37, 0.50, 7230.384650, 241.337400, 7230.377312, 241.338406
2024/09/16, 04:45:08.774, 72.506, -2.689, 237.600, 0.350, 72.506, -2.689, 257.070000, -0.27, 331.540, 7230.384331, 241.339038, 232.04, 0.30, 7230.384190, 241.339410, 7230.376979, 241.341838
2024/09/16, 04:45:18.774, 72.506, -2.689, 229.800, 0.340, 72.506, -2.689, 292.310000, -0.30, 331.350, 7230.383236, 241.341389, 11.42, 0.30, 7230.383070, 241.341830, 7230.376179, 241.343561
2024/09/16, 04:45:28.774, 72.506, -2.689, 223.300, 0.330, 72.506, -2.689, 325.280000, -0.08, 330.760, 7230.382174, 241.343744, 310.09, 0.80, 7230.381960, 241.344050, 7230.375443, 241.345368
2024/09/16, 04:45:38.774, 72.506, -2.689, 225.000, 0.360, 72.506, -2.689, 227.980000, -0.05, 330.760, 7230.381527, 241.346075, 282.43, 0.30, 7230.381280, 241.346290, 7230.374699, 241.348353
2024/09/16, 04:45:48.774, 72.506, -2.689, 223.400, 0.290, 72.506, -2.689, 32.520000, -0.07, 330.140, 7230.380770, 241.348540, 239.61, 0.30, 7230.380530, 241.348880, 7230.374297, 241.349654
2024/09/16, 04:45:58.774, 72.506, -2.689, 229.200, 0.310, 72.506, -2.689, 271.990000, -0.07, 331.660, 7230.380313, 241.349890, 326.07, 0.50, 7230.379980, 241.350250, 7230.373698, 241.352647
2024/09/16, 04:46:08.774, 72.506, -2.689, 229.400, 0.300, 72.506, -2.689, 226.080000, -0.04, 330.600, 7230.380228, 241.353076, 328.45, 0.40, 7230.379890, 241.353530, 7230.373233, 241.354735
2024/09/16, 04:46:18.774, 72.506, -2.689, 241.000, 0.280, 72.506, -2.689, 208.350000, 0.12, 330.730, 7230.380165, 241.354976, 237.71, 0.60, 7230.379890, 241.355330, 7230.373163, 241.357416
2024/09/16, 04:46:28.774, 72.506, -2.689, 250.200, 0.300, 72.506, -2.689, 271.550000, 0.11, 330.640, 7230.379899, 241.357386, 222.39, 0.60, 7230.379660, 241.357610, 7230.373030, 241.360411
2024/09/16, 04:46:38.774, 72.506, -2.689, 253.900, 0.280, 72.506, -2.689, 27.850000, 0.10, 331.240, 7230.379787, 241.359212, 290.00, 0.40, 7230.379570, 241.359510, 7230.372914, 241.362439
2024/09/16, 04:46:48.774, 72.506, -2.689, 244.100, 0.200, 72.506, -2.689, 14.730000, 0.07, 330.820, 7230.379247, 241.361097, 205.34, 0.50, 7230.379080, 241.361500, 7230.372641, 241.362941
2024/09/16, 04:46:58.774, 72.506, -2.689, 241.500, 0.200, 72.506, -2.689, 151.120000, 0.00, 331.000, 7230.379342, 241.362907, 145.47, 0.60, 7230.379210, 241.363510, 7230.372356, 241.364806
2024/09/16, 04:47:08.774, 72.506, -2.689, 239.600, 0.150, 72.506, -2.689, 189.810000, -0.02, 331.330, 7230.379489, 241.364362, 148.05, 1.10, 7230.379420, 241.365070, 7230.372155, 241.365644
2024/09/16, 04:47:18.774, 72.506, -2.689, 257.500, 0.220, 72.506, -2.689, 272.760000, 0.07, 332.220, 7230.378977, 241.364973, 183.95, 0.60, 7230.378910, 241.365590, 7230.372064, 241.368721
2024/09/16, 04:47:28.774, 72.506, -2.689, 225.800, 0.190, 72.506, -2.689, 140.410000, 0.00, 331.300, 7230.378511, 241.366537, 275.73, 0.50, 7230.378360, 241.366980, 7230.371282, 241.368710
2024/09/16, 04:47:38.775, 72.506, -2.689, 210.000, 0.190, 72.506, -2.689, 109.180000, -0.18, 330.830, 7230.377841, 241.367777, 21.37, 0.40, 7230.377660, 241.368400, 7230.370712, 241.369134
2024/09/16, 04:47:48.775, 72.506, -2.690, 228.900, 0.220, 72.506, -2.689, 271.170000, -0.14, 332.270, 7230.377521, 241.368270, 160.53, 0.40, 7230.377380, 241.368960, 7230.370377, 241.371701
2024/09/16, 04:47:58.775, 72.506, -2.690, 241.900, 0.250, 72.506, -2.689, 255.700000, -0.01, 332.130, 7230.377576, 241.370631, 205.55, 0.30, 7230.377400, 241.371190, 7230.370188, 241.374203
2024/09/16, 04:48:08.775, 72.506, -2.690, 252.800, 0.220, 72.506, -2.689, 217.020000, 0.11, 331.190, 7230.377939, 241.373606, 227.30, 0.40, 7230.377650, 241.373880, 7230.370273, 241.375699
2024/09/16, 04:48:18.775, 72.506, -2.690, 284.400, 0.220, 72.506, -2.689, 332.000000, 0.21, 330.500, 7230.378004, 241.376004, 74.18, 0.30, 7230.377610, 241.376090, 7230.370894, 241.377710
2024/09/16, 04:48:28.775, 72.506, -2.690, 280.800, 0.190, 72.506, -2.689, 313.780000, 0.15, 330.980, 7230.378039, 241.377602, 359.84, 0.60, 7230.377590, 241.377600, 7230.370821, 241.379185
2024/09/16, 04:48:38.775, 72.506, -2.690, 268.600, 0.160, 72.506, -2.689, 237.410000, 0.10, 331.760, 7230.378195, 241.379333, 17.16, 0.70, 7230.377810, 241.379670, 7230.370661, 241.380387
2024/09/16, 04:48:48.775, 72.506, -2.690, 278.600, 0.170, 72.506, -2.689, 235.710000, -0.03, 331.980, 7230.378322, 241.380849, 80.47, 0.30, 7230.378110, 241.381590, 7230.370890, 241.382377
2024/09/16, 04:48:58.775, 72.506, -2.690, 274.400, 0.250, 72.506, -2.689, 283.400000, 0.11, 332.380, 7230.377751, 241.382154, 188.33, 0.50, 7230.377640, 241.383030, 7230.370855, 241.385949
2024/09/16, 04:49:08.775, 72.506, -2.690, 242.600, 0.230, 72.506, -2.689, 218.500000, 0.04, 332.190, 7230.377112, 241.384324, 208.24, 0.50, 7230.377000, 241.385220, 7230.370015, 241.387102
2024/09/16, 04:49:18.775, 72.506, -2.690, 232.000, 0.190, 72.506, -2.689, 315.270000, -0.07, 332.530, 7230.376195, 241.385677, 151.71, 1.10, 7230.376110, 241.386770, 7230.369638, 241.387881
2024/09/16, 04:49:28.775, 72.506, -2.690, 233.900, 0.280, 72.506, -2.690, 219.030000, -0.16, 331.440, 7230.375559, 241.388361, 267.70, 0.60, 7230.375350, 241.389020, 7230.368903, 241.391209
2024/09/16, 04:49:38.775, 72.506, -2.690, 222.800, 0.280, 72.506, -2.690, 116.170000, -0.26, 330.990, 7230.375333, 241.391528, 193.61, 0.70, 7230.375100, 241.392060, 7230.368075, 241.392652
2024/09/16, 04:49:48.775, 72.506, -2.690, 239.300, 0.300, 72.506, -2.690, 229.550000, -0.10, 330.770, 7230.375024, 241.393847, 280.49, 0.30, 7230.374710, 241.394260, 7230.367892, 241.395957
2024/09/16, 04:49:58.775, 72.506, -2.690, 242.200, 0.280, 72.506, -2.690, 323.670000, -0.04, 330.980, 7230.374548, 241.396204, 15.84, 0.20, 7230.374230, 241.396590, 7230.367543, 241.398134
2024/09/16, 04:50:08.775, 72.506, -2.690, 239.400, 0.350, 72.506, -2.690, 217.560000, 0.09, 330.910, 7230.374023, 241.399046, 252.77, 0.40, 7230.373710, 241.399230, 7230.366941, 241.401526
2024/09/16, 04:50:18.775, 72.506, -2.690, 243.400, 0.370, 72.506, -2.690, 237.950000, 0.07, 330.490, 7230.373660, 241.401498, 207.73, 1.10, 7230.373470, 241.401700, 7230.366622, 241.404742
2024/09/16, 04:50:28.776, 72.506, -2.690, 240.300, 0.310, 72.506, -2.690, 81.600000, -0.01, 330.130, 7230.373177, 241.403317, 255.29, 0.40, 7230.372990, 241.403510, 7230.366256, 241.405936
2024/09/16, 04:50:38.776, 72.506, -2.690, 223.200, 0.260, 72.506, -2.690, 250.990000, -0.12, 330.300, 7230.372599, 241.404534, 351.79, 0.40, 7230.372370, 241.404660, 7230.365538, 241.406272
2024/09/16, 04:50:48.776, 72.506, -2.690, 218.600, 0.290, 72.506, -2.690, 229.910000, -0.16, 330.800, 7230.371945, 241.405690, 327.38, 0.30, 7230.371690, 241.405730, 7230.364769, 241.408028
2024/09/16, 04:50:58.776, 72.506, -2.690, 221.900, 0.200, 72.506, -2.690, 318.070000, -0.14, 331.240, 7230.371355, 241.407044, 185.27, 0.40, 7230.371090, 241.407030, 7230.364652, 241.408684
2024/09/16, 04:51:08.776, 72.506, -2.690, 216.600, 0.180, 72.506, -2.690, 207.740000, -0.20, 330.250, 7230.371537, 241.409024, 352.53, 0.50, 7230.371210, 241.409050, 7230.364174, 241.409773
2024/09/16, 04:51:18.776, 72.506, -2.690, 245.400, 0.220, 72.506, -2.690, 255.930000, -0.24, 331.180, 7230.371714, 241.411195, 347.04, 0.70, 7230.371420, 241.411380, 7230.364128, 241.413124
2024/09/16, 04:51:28.776, 72.506, -2.690, 260.500, 0.230, 72.506, -2.690, 270.480000, -0.22, 331.240, 7230.371306, 241.413506, 344.28, 0.70, 7230.371110, 241.413900, 7230.364288, 241.415592
2024/09/16, 04:51:38.776, 72.506, -2.690, 270.000, 0.240, 72.506, -2.690, 266.270000, -0.01, 331.590, 7230.371138, 241.415353, 322.15, 1.20, 7230.371080, 241.415840, 7230.364444, 241.418233
2024/09/16, 04:51:48.776, 72.506, -2.690, 246.200, 0.280, 72.506, -2.690, 248.410000, 0.12, 330.290, 7230.370769, 241.418626, 190.46, 0.40, 7230.370910, 241.419270, 7230.363702, 241.420824
2024/09/16, 04:51:58.776, 72.506, -2.690, 242.600, 0.290, 72.506, -2.690, 127.490000, 0.15, 330.550, 7230.370000, 241.420165, 192.00, 0.80, 7230.370140, 241.420820, 7230.363352, 241.423233
2024/09/16, 04:52:08.776, 72.506, -2.690, 241.600, 0.290, 72.506, -2.690, 183.860000, -0.07, 331.020, 7230.369750, 241.421975, 276.43, 0.60, 7230.369760, 241.422430, 7230.362984, 241.425411
2024/09/16, 04:52:18.776, 72.506, -2.690, 236.300, 0.340, 72.506, -2.690, 256.650000, -0.08, 331.420, 7230.369263, 241.423865, 251.31, 0.50, 7230.369310, 241.424450, 7230.362239, 241.428015
2024/09/16, 04:52:28.776, 72.506, -2.690, 227.200, 0.360, 72.506, -2.690, 215.950000, -0.08, 331.120, 7230.368583, 241.425836, 297.74, 0.50, 7230.368580, 241.426370, 7230.361415, 241.429615
2024/09/16, 04:52:38.776, 72.506, -2.690, 215.100, 0.270, 72.506, -2.690, 91.640000, -0.16, 330.770, 7230.367591, 241.427039, 223.19, 0.50, 7230.367670, 241.427550, 7230.360939, 241.429356
2024/09/16, 04:52:48.776, 72.506, -2.691, 234.100, 0.280, 72.506, -2.690, 258.330000, -0.19, 331.970, 7230.366836, 241.427563, 161.42, 0.20, 7230.366840, 241.427970, 7230.360792, 241.432448
2024/09/16, 04:52:58.776, 72.506, -2.691, 222.100, 0.270, 72.506, -2.690, 185.180000, -0.21, 330.770, 7230.366846, 241.430200, 252.35, 0.30, 7230.366800, 241.430440, 7230.360128, 241.433390
2024/09/16, 04:53:08.777, 72.506, -2.691, 238.600, 0.260, 72.506, -2.690, 303.620000, -0.21, 330.950, 7230.366524, 241.431707, 275.35, 0.30, 7230.366370, 241.431750, 7230.359984, 241.435856
2024/09/16, 04:53:18.777, 72.506, -2.691, 231.400, 0.230, 72.506, -2.690, 237.410000, -0.05, 331.480, 7230.366459, 241.433329, 321.70, 0.50, 7230.366200, 241.433290, 7230.359551, 241.436590
2024/09/16, 04:53:28.777, 72.506, -2.691, 239.100, 0.210, 72.506, -2.690, 341.170000, -0.01, 331.040, 7230.366342, 241.435139, 247.07, 0.30, 7230.366150, 241.435190, 7230.359411, 241.438389
2024/09/16, 04:53:38.777, 72.506, -2.691, 253.900, 0.210, 72.506, -2.690, 260.530000, 0.12, 331.970, 7230.365834, 241.436206, 351.79, 0.70, 7230.365550, 241.436280, 7230.359455, 241.440316
2024/09/16, 04:53:48.777, 72.506, -2.691, 248.400, 0.190, 72.506, -2.690, 249.090000, 0.16, 332.190, 7230.365533, 241.437682, 322.66, 0.70, 7230.365320, 241.437620, 7230.359241, 241.441559
2024/09/16, 04:53:58.777, 72.506, -2.691, 258.200, 0.180, 72.506, -2.690, 200.600000, 0.13, 332.500, 7230.365716, 241.439024, 280.80, 0.60, 7230.365550, 241.438870, 7230.359338, 241.443207
2024/09/16, 04:54:08.777, 72.506, -2.691, 251.200, 0.190, 72.506, -2.690, 317.690000, 0.08, 332.120, 7230.365402, 241.440682, 175.93, 1.00, 7230.365280, 241.440420, 7230.359064, 241.444862
2024/09/16, 04:54:18.777, 72.506, -2.691, 247.200, 0.160, 72.506, -2.690, 122.370000, 0.02, 331.150, 7230.364837, 241.441954, 270.48, 0.50, 7230.364600, 241.441350, 7230.358960, 241.445535
2024/09/16, 04:54:28.777, 72.506, -2.691, 234.700, 0.180, 72.506, -2.690, 143.380000, -0.04, 330.880, 7230.364506, 241.443259, 286.41, 0.60, 7230.364230, 241.442550, 7230.358474, 241.446927
2024/09/16, 04:54:38.777, 72.506, -2.691, 223.200, 0.170, 72.506, -2.690, 102.980000, -0.14, 330.620, 7230.364692, 241.445242, 345.04, 0.60, 7230.364440, 241.444760, 7230.358062, 241.447451
2024/09/16, 04:54:48.777, 72.506, -2.691, 245.900, 0.160, 72.506, -2.690, 288.100000, -0.23, 330.960, 7230.365582, 241.447226, 161.26, 0.50, 7230.365430, 241.446830, 7230.358098, 241.449178
2024/09/16, 04:54:58.777, 72.506, -2.691, 277.500, 0.200, 72.506, -2.690, 291.460000, -0.24, 331.060, 7230.365509, 241.448138, 20.55, 0.40, 7230.365300, 241.447640, 7230.358556, 241.451732
2024/09/16, 04:55:08.777, 72.506, -2.691, 261.100, 0.160, 72.506, -2.691, 286.270000, -0.07, 329.840, 7230.364911, 241.449529, 308.19, 1.00, 7230.364720, 241.448700, 7230.358277, 241.452306
2024/09/16, 04:55:18.777, 72.506, -2.691, 235.000, 0.120, 72.506, -2.690, 200.990000, 0.01, 330.090, 7230.364485, 241.450179, 336.09, 0.80, 7230.364300, 241.449390, 7230.357943, 241.452418
2024/09/16, 04:55:28.777, 72.506, -2.691, 210.700, 0.130, 72.506, -2.691, 268.510000, -0.06, 330.660, 7230.364081, 241.450211, 172.19, 0.40, 7230.363990, 241.449630, 7230.357411, 241.452920
2024/09/16, 04:55:38.777, 72.506, -2.691, 194.900, 0.210, 72.506, -2.691, 181.740000, -0.10, 329.630, 7230.363345, 241.450877, 321.13, 0.50, 7230.363220, 241.450300, 7230.356516, 241.453517
2024/09/16, 04:55:48.777, 72.506, -2.691, 207.800, 0.200, 72.506, -2.691, 244.210000, -0.15, 329.910, 7230.362654, 241.451675, 335.96, 0.60, 7230.362510, 241.451380, 7230.356106, 241.454947
2024/09/16, 04:55:58.778, 72.506, -2.691, 211.700, 0.180, 72.506, -2.691, 32.240000, -0.06, 330.390, 7230.362632, 241.453632, 181.46, 0.40, 7230.362500, 241.453380, 7230.355761, 241.455906
2024/09/16, 04:56:08.778, 72.506, -2.691, 261.100, 0.130, 72.506, -2.691, 67.480000, -0.01, 330.580, 7230.362710, 241.455163, 195.29, 0.40, 7230.362610, 241.454960, 7230.356263, 241.457810
2024/09/16, 04:56:18.778, 72.506, -2.691, 279.800, 0.180, 72.506, -2.691, 345.700000, 0.06, 331.050, 7230.363114, 241.457011, 232.72, 0.10, 7230.362870, 241.456510, 7230.356445, 241.460123
2024/09/16, 04:56:28.778, 72.506, -2.691, 286.200, 0.220, 72.506, -2.691, 356.160000, 0.13, 331.310, 7230.363292, 241.459564, 130.48, 0.30, 7230.363040, 241.459060, 7230.356663, 241.462523
2024/09/16, 04:56:38.778, 72.506, -2.691, 292.300, 0.240, 72.506, -2.691, 222.380000, 0.30, 330.420, 7230.363672, 241.462735, 283.79, 0.10, 7230.363420, 241.462100, 7230.357123, 241.464976
2024/09/16, 04:56:48.778, 72.506, -2.691, 302.700, 0.310, 72.506, -2.691, 142.350000, 0.39, 330.630, 7230.364264, 241.465641, 236.62, 0.40, 7230.364090, 241.464960, 7230.357952, 241.468260
2024/09/16, 04:56:58.778, 72.506, -2.691, 304.200, 0.300, 72.506, -2.691, 342.950000, 0.41, 331.580, 7230.364693, 241.467793, 156.93, 1.00, 7230.364570, 241.467300, 7230.358392, 241.470648
2024/09/16, 04:57:08.778, 72.506, -2.691, 295.700, 0.280, 72.506, -2.691, 141.650000, 0.30, 332.840, 7230.365055, 241.469224, 187.37, 0.50, 7230.364900, 241.468610, 7230.358485, 241.473161
2024/09/16, 04:57:18.778, 72.506, -2.691, 281.700, 0.220, 72.506, -2.691, 95.680000, 0.14, 333.100, 7230.364337, 241.470692, 282.93, 0.10, 7230.364220, 241.469880, 7230.358244, 241.474749
2024/09/16, 04:57:28.778, 72.506, -2.691, 229.500, 0.220, 72.506, -2.691, 141.050000, 0.04, 332.780, 7230.363859, 241.472129, 341.69, 0.20, 7230.363710, 241.471250, 7230.357030, 241.475616
2024/09/16, 04:57:38.778, 72.506, -2.691, 214.600, 0.270, 72.506, -2.691, 237.500000, -0.18, 332.580, 7230.363011, 241.473195, 165.76, 0.90, 7230.362900, 241.472620, 7230.356137, 241.476697
2024/09/16, 04:57:48.778, 72.506, -2.691, 214.700, 0.290, 72.506, -2.691, 185.460000, -0.28, 332.280, 7230.362311, 241.474654, 304.93, 0.30, 7230.362160, 241.474290, 7230.355436, 241.478437
2024/09/16, 04:57:58.778, 72.506, -2.691, 224.400, 0.270, 72.506, -2.691, 275.240000, -0.22, 332.430, 7230.361631, 241.476587, 141.58, 0.60, 7230.361530, 241.476440, 7230.355047, 241.480595
2024/09/16, 04:58:08.778, 72.506, -2.691, 228.500, 0.260, 72.506, -2.691, 224.890000, -0.15, 331.130, 7230.361678, 241.479767, 336.96, 0.10, 7230.361510, 241.479470, 7230.354636, 241.482557
2024/09/16, 04:58:18.778, 72.506, -2.691, 238.400, 0.350, 72.506, -2.691, 257.260000, 0.00, 330.980, 7230.361571, 241.482374, 314.78, 1.10, 7230.361330, 241.481820, 7230.354085, 241.486308
2024/09/16, 04:58:28.778, 72.506, -2.691, 219.000, 0.280, 72.506, -2.691, 101.360000, -0.04, 330.020, 7230.360673, 241.484415, 345.07, 1.20, 7230.360430, 241.483860, 7230.353412, 241.486024
2024/09/16, 04:58:38.779, 72.506, -2.691, 219.800, 0.250, 72.506, -2.691, 256.440000, -0.44, 330.640, 7230.359151, 241.485040, 334.30, 1.80, 7230.358840, 241.484250, 7230.353030, 241.487613
2024/09/16, 04:58:48.779, 72.506, -2.692, 211.500, 0.370, 72.506, -2.691, 228.540000, -0.49, 331.510, 7230.358128, 241.487027, 185.84, 0.40, 7230.357960, 241.486340, 7230.351655, 241.490165
2024/09/16, 04:58:58.779, 72.506, -2.692, 220.100, 0.370, 72.506, -2.691, 177.770000, -0.39, 331.180, 7230.357320, 241.489473, 234.60, 0.90, 7230.357170, 241.488640, 7230.351116, 241.493014
2024/09/16, 04:59:08.779, 72.506, -2.692, 218.100, 0.340, 72.506, -2.691, 131.150000, -0.20, 331.790, 7230.356729, 241.491822, 187.51, 0.40, 7230.356600, 241.491160, 7230.350388, 241.494600
2024/09/16, 04:59:18.779, 72.506, -2.692, 222.200, 0.330, 72.506, -2.691, 16.470000, -0.02, 330.870, 7230.355791, 241.494458, 191.29, 1.00, 7230.355690, 241.493670, 7230.349701, 241.497024
2024/09/16, 04:59:28.779, 72.506, -2.692, 224.000, 0.300, 72.506, -2.691, 124.930000, 0.06, 330.740, 7230.355402, 241.496570, 210.57, 0.80, 7230.355300, 241.495660, 7230.349178, 241.498939
2024/09/16, 04:59:38.779, 72.506, -2.692, 228.500, 0.310, 72.506, -2.691, 138.060000, -0.10, 330.710, 7230.355263, 241.498844, 208.78, 1.00, 7230.355210, 241.497810, 7230.348683, 241.501575
2024/09/16, 04:59:48.779, 72.506, -2.692, 241.500, 0.300, 72.506, -2.691, 225.980000, -0.12, 331.350, 7230.355106, 241.500578, 159.30, 0.60, 7230.355090, 241.499890, 7230.348528, 241.504457
2024/09/16, 04:59:58.779, 72.506, -2.692, 243.800, 0.290, 72.506, -2.691, 292.900000, 0.01, 331.170, 7230.354636, 241.502753, 177.19, 0.20, 7230.354620, 241.502350, 7230.348163, 241.506616
2024/09/16, 05:00:08.779, 72.506, -2.692, 237.800, 0.310, 72.506, -2.691, 231.930000, 0.02, 330.870, 7230.354614, 241.505573, 58.31, 0.30, 7230.354670, 241.505560, 7230.347601, 241.508871
2024/09/16, 05:00:18.779, 72.506, -2.692, 251.000, 0.290, 72.506, -2.691, 226.590000, 0.13, 330.490, 7230.354499, 241.508356, 168.07, 1.00, 7230.354770, 241.508520, 7230.347724, 241.511554
2024/09/16, 05:00:28.779, 72.506, -2.692, 267.200, 0.270, 72.506, -2.692, 282.900000, 0.19, 330.880, 7230.354483, 241.510636, 153.79, 1.70, 7230.354760, 241.510800, 7230.348073, 241.513969
2024/09/16, 05:00:38.779, 72.506, -2.692, 272.500, 0.340, 72.506, -2.692, 195.960000, 0.29, 331.960, 7230.354656, 241.512893, 202.90, 1.20, 7230.354870, 241.512710, 7230.348233, 241.517871
2024/09/16, 05:00:48.779, 72.506, -2.692, 255.900, 0.300, 72.506, -2.692, 232.580000, 0.17, 332.060, 7230.354427, 241.515558, 309.97, 1.00, 7230.354470, 241.515160, 7230.347566, 241.519452
2024/09/16, 05:00:58.779, 72.506, -2.692, 241.400, 0.310, 72.506, -2.692, 306.960000, 0.05, 330.870, 7230.353288, 241.518610, 330.71, 1.40, 7230.353220, 241.518270, 7230.346775, 241.521538
2024/09/16, 05:01:08.779, 72.506, -2.692, 220.000, 0.280, 72.506, -2.692, 75.670000, 0.00, 330.980, 7230.352407, 241.520811, 333.27, 0.50, 7230.352370, 241.520750, 7230.345959, 241.522095
2024/09/16, 05:01:18.780, 72.506, -2.692, 235.600, 0.230, 72.506, -2.692, 4.680000, 0.09, 331.570, 7230.351391, 241.522095, 155.78, 0.80, 7230.351470, 241.522250, 7230.345976, 241.524493
2024/09/16, 05:01:28.780, 72.506, -2.692, 249.600, 0.280, 72.506, -2.692, 180.160000, 0.10, 331.520, 7230.351551, 241.525012, 238.32, 1.00, 7230.351640, 241.525000, 7230.345796, 241.528370
2024/09/16, 05:01:38.780, 72.506, -2.692, 247.100, 0.280, 72.506, -2.692, 105.750000, -0.17, 330.990, 7230.351644, 241.528191, 226.82, 0.90, 7230.351730, 241.527950, 7230.345408, 241.530962
2024/09/16, 05:01:48.780, 72.506, -2.692, 243.400, 0.220, 72.506, -2.692, 52.860000, -0.20, 331.470, 7230.351107, 241.530181, 162.23, 0.70, 7230.351220, 241.529820, 7230.345125, 241.532207
2024/09/16, 05:01:58.780, 72.506, -2.692, 234.700, 0.300, 72.506, -2.692, 156.120000, -0.13, 331.420, 7230.351068, 241.533297, 346.30, 0.20, 7230.351200, 241.532680, 7230.344309, 241.535631
2024/09/16, 05:02:08.780, 72.506, -2.692, 237.600, 0.350, 72.506, -2.692, 47.010000, -0.08, 331.290, 7230.350512, 241.536485, 319.02, 0.20, 7230.350640, 241.535960, 7230.343715, 241.539167
2024/09/16, 05:02:18.780, 72.506, -2.692, 229.800, 0.260, 72.506, -2.692, 12.690000, -0.05, 331.050, 7230.349473, 241.538663, 350.16, 0.70, 7230.349560, 241.538340, 7230.343322, 241.539745
2024/09/16, 05:02:28.780, 72.506, -2.692, 233.600, 0.260, 72.506, -2.692, 84.430000, -0.08, 330.960, 7230.348940, 241.540660, 314.42, 1.20, 7230.349070, 241.540410, 7230.342907, 241.542438
2024/09/16, 05:02:38.780, 72.506, -2.692, 238.500, 0.310, 72.506, -2.692, 235.050000, -0.16, 330.790, 7230.348603, 241.543381, 314.29, 1.10, 7230.348690, 241.543160, 7230.342389, 241.545942
2024/09/16, 05:02:48.780, 72.506, -2.693, 249.700, 0.360, 72.506, -2.692, 338.320000, -0.13, 330.310, 7230.348712, 241.547152, 227.66, 1.30, 7230.348790, 241.546860, 7230.342166, 241.550068
2024/09/16, 05:02:58.780, 72.506, -2.693, 266.100, 0.390, 72.506, -2.692, 76.440000, 0.16, 329.730, 7230.349107, 241.550525, 298.59, 1.00, 7230.349100, 241.550220, 7230.342549, 241.554101
2024/09/16, 05:03:08.780, 72.506, -2.693, 264.900, 0.280, 72.506, -2.692, 75.260000, 0.21, 330.290, 7230.349320, 241.553086, 242.47, 0.30, 7230.349530, 241.553120, 7230.342536, 241.554876
2024/09/16, 05:03:18.780, 72.506, -2.693, 267.400, 0.250, 72.506, -2.692, 130.030000, 0.17, 331.280, 7230.349350, 241.554237, 153.62, 0.80, 7230.349460, 241.554150, 7230.342631, 241.557132
2024/09/16, 05:03:28.780, 72.506, -2.693, 243.000, 0.310, 72.506, -2.692, 195.780000, 0.00, 331.080, 7230.349278, 241.556516, 139.23, 0.70, 7230.349370, 241.556480, 7230.341704, 241.559803
2024/09/16, 05:03:38.780, 72.506, -2.693, 230.200, 0.310, 72.506, -2.692, 225.400000, -0.08, 330.730, 7230.348001, 241.558200, 172.72, 0.60, 7230.348080, 241.558050, 7230.340927, 241.561140
2024/09/16, 05:03:48.780, 72.506, -2.693, 221.700, 0.320, 72.506, -2.692, 291.090000, -0.11, 331.720, 7230.346442, 241.558443, 214.74, 0.20, 7230.346570, 241.558220, 7230.340039, 241.562387
2024/09/16, 05:03:58.781, 72.506, -2.693, 220.800, 0.310, 72.506, -2.692, 246.900000, -0.34, 331.560, 7230.346078, 241.561052, 334.09, 1.00, 7230.346200, 241.560770, 7230.339399, 241.564132
