R/V Armstrong CSV data file  (Time stamps are GMT)
Current time zone: GMT Standard Time (GMT+0)
Data timestamps are GMT
****
GPS	2024/09/16	02:51:01	$GPGGA,025102.00,7228.651103,N,00234.107390,W,2,12,0.7,82.996,M,-13.347,M,5.0,0123*43
GPS	2024/09/16	02:52:01	$GPGGA,025202.00,7228.771271,N,00234.494891,W,2,12,0.7,83.599,M,-13.349,M,5.0,0123*4C
GPS	2024/09/16	02:53:01	$GPGGA,025302.00,7228.888092,N,00234.899181,W,2,12,0.7,83.384,M,-13.352,M,3.0,0123*44
GPS	2024/09/16	02:54:01	$GPGGA,025401.00,7229.006049,N,00235.296903,W,2,12,0.7,83.430,M,-13.354,M,5.0,0123*47
GPS	2024/09/16	02:55:01	$GPGGA,025502.00,7229.124596,N,00235.699320,W,2,11,0.8,84.083,M,-13.356,M,5.0,0123*46
GPS	2024/09/16	02:56:01	$GPGGA,025601.00,7229.239935,N,00236.097397,W,2,10,0.8,82.315,M,-13.358,M,5.0,0123*4E
GPS	2024/09/16	02:57:01	$GPGGA,025701.00,7229.356363,N,00236.503276,W,2,10,0.8,82.461,M,-13.361,M,5.0,0123*46
GPS	2024/09/16	02:58:01	$GPGGA,025801.00,7229.473396,N,00236.916995,W,2,10,0.8,81.311,M,-13.363,M,5.0,0123*4C
GPS	2024/09/16	02:59:01	$GPGGA,025902.00,7229.590855,N,00237.333226,W,2,10,0.8,81.863,M,-13.366,M,5.0,0123*42
GPS	2024/09/16	03:00:01	$GPGGA,030002.00,7229.709756,N,00237.732030,W,2,10,0.8,82.099,M,-13.368,M,5.0,0123*41
GPS	2024/09/16	03:01:01	$GPGGA,030102.00,7229.827076,N,00238.125273,W,2,09,0.8,82.643,M,-13.371,M,5.0,0123*4D
GPS	2024/09/16	03:02:01	$GPGGA,030202.00,7229.946994,N,00238.506207,W,2,10,0.8,81.900,M,-13.374,M,5.0,0123*4D
