WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, SPD, GYRO_HDT, SBE48T, SBE45T, VAL_TMP, SBE45C, FLR, FLOW, SONIC_FLOW, SBE45S, SBE45_SSV, VAL_SSV, SBE48_SBE45_DIFF, SBE48_VAL_DIFF, SBE45_VAL_DIFF
2024/09/16, 01:32:31.743, 72.383, -2.246, 0.04, 144.480, 6.3875, 7.0359, 6.222, 3.49201, 616.300, 70.5, 3.75, 34.5622, 1478.249, 1475.772, -0.6484, 0.1655, 0.8139
2024/09/16, 01:32:51.743, 72.383, -2.246, 0.10, 144.230, 6.3887, 7.0347, 6.229, 3.49190, 615.300, 70.7, 3.76, 34.5622, 1478.244, 1475.765, -0.6460, 0.1597, 0.8057
2024/09/16, 01:33:11.743, 72.383, -2.246, -0.11, 143.880, 6.3903, 7.0414, 6.217, 3.49256, 619.000, 70.7, 3.74, 34.5627, 1478.271, 1475.732, -0.6511, 0.1733, 0.8244
2024/09/16, 01:33:31.743, 72.383, -2.246, -0.46, 143.650, 6.3915, 7.0325, 6.220, 3.49154, 616.600, 70.7, 3.72, 34.5604, 1478.234, 1475.729, -0.6410, 0.1715, 0.8125
2024/09/16, 01:33:51.744, 72.383, -2.246, -0.47, 142.260, 6.3918, 7.0279, 6.177, 3.49112, 615.300, 70.3, 3.71, 34.5604, 1478.216, 1475.622, -0.6361, 0.2148, 0.8509
2024/09/16, 01:34:11.744, 72.383, -2.246, -0.35, 143.840, 6.3904, 7.0315, 6.180, 3.49154, 615.000, 70.5, 3.76, 34.5615, 1478.231, 1475.491, -0.6411, 0.2104, 0.8515
2024/09/16, 01:34:31.744, 72.383, -2.245, 0.34, 146.720, 6.3888, 7.0299, 6.152, 3.49126, 616.000, 70.6, 3.76, 34.5600, 1478.223, 1475.652, -0.6411, 0.2368, 0.8779
2024/09/16, 01:34:51.744, 72.383, -2.245, 0.27, 147.700, 6.3875, 7.0418, 6.169, 3.49229, 678.200, 70.9, 3.72, 34.5593, 1478.268, 1475.456, -0.6543, 0.2185, 0.8728
2024/09/16, 01:35:11.744, 72.383, -2.245, -0.36, 146.750, 6.3861, 7.0277, 6.139, 3.49090, 629.100, 70.5, 3.69, 34.5582, 1478.212, 1475.382, -0.6416, 0.2471, 0.8887
2024/09/16, 01:35:31.744, 72.383, -2.245, -0.12, 146.540, 6.3846, 7.0121, 6.127, 3.48939, 622.700, 70.5, 3.79, 34.5573, 1478.151, 1475.366, -0.6275, 0.2576, 0.8851
2024/09/16, 01:35:51.744, 72.383, -2.245, -0.11, 145.500, 6.3820, 7.0096, 6.135, 3.48921, 619.600, 70.7, 3.78, 34.5578, 1478.142, 1475.422, -0.6276, 0.2470, 0.8746
2024/09/16, 01:36:11.744, 72.383, -2.245, -0.13, 145.700, 6.3809, 7.0135, 6.160, 3.48952, 626.400, 70.9, 3.80, 34.5574, 1478.156, 1475.484, -0.6326, 0.2209, 0.8535
2024/09/16, 01:36:31.744, 72.383, -2.245, -0.24, 144.380, 6.3800, 7.0187, 6.160, 3.48991, 622.400, 70.9, 3.75, 34.5564, 1478.175, 1475.486, -0.6387, 0.2200, 0.8587
2024/09/16, 01:36:51.744, 72.383, -2.245, -0.19, 144.980, 6.3796, 7.0103, 6.154, 3.48924, 616.300, 70.8, 3.72, 34.5574, 1478.144, 1475.471, -0.6307, 0.2256, 0.8563
2024/09/16, 01:37:11.744, 72.383, -2.245, 0.08, 143.490, 6.3791, 7.0107, 6.145, 3.48923, 618.000, 70.8, 3.78, 34.5569, 1478.145, 1475.328, -0.6316, 0.2341, 0.8657
2024/09/16, 01:37:31.744, 72.383, -2.245, -0.08, 144.220, 6.3782, 7.0067, 6.143, 3.48883, 616.600, 70.6, 3.76, 34.5566, 1478.129, 1475.340, -0.6285, 0.2352, 0.8637
2024/09/16, 01:37:51.744, 72.383, -2.245, -0.34, 143.670, 6.3757, 7.0002, 6.138, 3.48812, 616.600, 70.6, 3.76, 34.5553, 1478.102, 1475.265, -0.6245, 0.2377, 0.8622
2024/09/16, 01:38:11.744, 72.383, -2.245, -0.35, 146.130, 6.3723, 6.9975, 6.128, 3.48795, 616.900, 70.6, 3.79, 34.5561, 1478.093, 1475.341, -0.6252, 0.2443, 0.8695
2024/09/16, 01:38:31.744, 72.383, -2.245, -0.12, 145.610, 6.3677, 7.0099, 6.112, 3.48912, 616.900, 70.9, 3.78, 34.5566, 1478.141, 1475.303, -0.6422, 0.2557, 0.8979
2024/09/16, 01:38:51.744, 72.383, -2.245, -0.13, 144.660, 6.3619, 7.0003, 6.105, 3.48799, 616.600, 71.0, 3.76, 34.5538, 1478.101, 1475.222, -0.6384, 0.2569, 0.8953
2024/09/16, 01:39:11.744, 72.383, -2.245, -0.25, 143.630, 6.3571, 6.9833, 6.127, 3.48624, 616.900, 71.0, 3.74, 34.5516, 1478.032, 1475.354, -0.6262, 0.2301, 0.8563
2024/09/16, 01:39:31.744, 72.383, -2.245, -0.30, 143.390, 6.3516, 6.9772, 6.121, 3.48568, 616.300, 71.0, 3.77, 34.5515, 1478.008, 1475.346, -0.6256, 0.2306, 0.8562
2024/09/16, 01:39:51.745, 72.383, -2.245, 0.11, 144.820, 6.3467, 6.9762, 6.123, 3.48551, 615.600, 71.0, 3.76, 34.5507, 1478.003, 1475.351, -0.6295, 0.2237, 0.8532
2024/09/16, 01:40:11.745, 72.383, -2.245, 0.16, 145.670, 6.3417, 6.9750, 6.123, 3.48538, 616.300, 71.0, 3.76, 34.5505, 1477.999, 1475.355, -0.6333, 0.2187, 0.8520
2024/09/16, 01:40:31.745, 72.383, -2.245, -0.11, 144.200, 6.3358, 6.9722, 6.107, 3.48502, 615.600, 71.0, 3.79, 34.5492, 1477.986, 1475.268, -0.6364, 0.2288, 0.8652
2024/09/16, 01:40:51.745, 72.383, -2.245, -0.26, 144.730, 6.3326, 6.9681, 6.120, 3.48461, 616.600, 71.0, 3.74, 34.5489, 1477.970, 1475.351, -0.6355, 0.2126, 0.8481
2024/09/16, 01:41:11.745, 72.383, -2.245, -0.22, 145.800, 6.3290, 6.9678, 6.103, 3.48461, 616.300, 71.0, 3.79, 34.5491, 1477.969, 1475.272, -0.6388, 0.2260, 0.8648
2024/09/16, 01:41:31.745, 72.383, -2.245, -0.02, 145.330, 6.3258, 6.9672, 6.108, 3.48444, 616.300, 71.0, 3.74, 34.5480, 1477.965, 1475.243, -0.6414, 0.2178, 0.8592
2024/09/16, 01:41:51.745, 72.383, -2.245, -0.09, 147.520, 6.3236, 6.9659, 6.109, 3.48429, 615.000, 70.8, 3.74, 34.5476, 1477.960, 1475.287, -0.6423, 0.2146, 0.8569
2024/09/16, 01:42:11.745, 72.383, -2.245, -0.35, 146.480, 6.3237, 6.9624, 6.109, 3.48392, 616.300, 71.0, 3.77, 34.5470, 1477.946, 1475.249, -0.6387, 0.2147, 0.8534
2024/09/16, 01:42:31.745, 72.383, -2.245, -0.31, 146.920, 6.3239, 6.9576, 6.085, 3.48340, 615.600, 70.9, 3.79, 34.5461, 1477.926, 1475.183, -0.6337, 0.2389, 0.8726
2024/09/16, 01:42:51.745, 72.383, -2.245, -0.05, 144.100, 6.3237, 6.9608, 6.089, 3.48381, 616.300, 71.0, 3.76, 34.5474, 1477.940, 1475.210, -0.6371, 0.2347, 0.8718
2024/09/16, 01:43:11.745, 72.383, -2.245, -0.08, 143.790, 6.3232, 6.9647, 6.107, 3.48418, 617.600, 71.0, 3.77, 34.5475, 1477.955, 1475.245, -0.6415, 0.2162, 0.8577
2024/09/16, 01:43:31.745, 72.383, -2.245, 0.06, 145.450, 6.3224, 6.9605, 6.092, 3.48368, 616.000, 71.1, 3.75, 34.5463, 1477.937, 1475.204, -0.6381, 0.2304, 0.8685
2024/09/16, 01:43:51.745, 72.383, -2.245, 0.03, 143.540, 6.3217, 6.9571, 6.085, 3.48324, 616.300, 71.2, 3.73, 34.5448, 1477.922, 1475.186, -0.6354, 0.2367, 0.8721
2024/09/16, 01:44:11.745, 72.383, -2.245, -0.14, 144.060, 6.3206, 6.9500, 6.089, 3.48263, 614.700, 71.0, 3.77, 34.5452, 1477.895, 1475.189, -0.6294, 0.2316, 0.8610
2024/09/16, 01:44:31.745, 72.383, -2.245, -0.06, 144.090, 6.3207, 6.9488, 6.090, 3.48251, 615.300, 71.0, 3.75, 34.5452, 1477.890, 1475.211, -0.6281, 0.2307, 0.8588
2024/09/16, 01:44:51.745, 72.383, -2.245, 0.01, 144.600, 6.3217, 6.9502, 6.094, 3.48257, 615.300, 70.9, 3.75, 34.5444, 1477.895, 1475.213, -0.6285, 0.2277, 0.8562
2024/09/16, 01:45:11.745, 72.383, -2.245, 0.26, 144.010, 6.3219, 6.9529, 6.090, 3.48281, 617.600, 70.9, 3.73, 34.5443, 1477.905, 1475.167, -0.6310, 0.2319, 0.8629
2024/09/16, 01:45:31.746, 72.383, -2.245, -0.25, 143.880, 6.3203, 6.9528, 6.100, 3.48288, 616.000, 70.8, 3.74, 34.5453, 1477.906, 1475.255, -0.6325, 0.2203, 0.8528
2024/09/16, 01:45:51.746, 72.383, -2.245, -0.02, 145.280, 6.3182, 6.9569, 6.084, 3.48328, 614.200, 70.8, 3.79, 34.5455, 1477.922, 1475.203, -0.6387, 0.2342, 0.8729
2024/09/16, 01:46:11.746, 72.383, -2.245, -0.04, 146.350, 6.3158, 6.9622, 6.055, 3.48378, 618.700, 70.8, 3.76, 34.5456, 1477.943, 1475.035, -0.6464, 0.2608, 0.9072
2024/09/16, 01:46:31.746, 72.383, -2.245, -0.04, 144.870, 6.3134, 6.9503, 6.071, 3.48251, 618.000, 70.7, 3.76, 34.5437, 1477.895, 1475.159, -0.6369, 0.2424, 0.8793
2024/09/16, 01:46:51.746, 72.383, -2.245, -0.25, 143.600, 6.3083, 6.9430, 6.081, 3.48180, 615.600, 70.7, 3.75, 34.5431, 1477.865, 1475.158, -0.6347, 0.2273, 0.8620
2024/09/16, 01:47:11.746, 72.383, -2.245, 0.14, 144.010, 6.3057, 6.9352, 6.074, 3.48105, 615.300, 70.7, 3.78, 34.5427, 1477.835, 1475.141, -0.6295, 0.2317, 0.8612
2024/09/16, 01:47:31.746, 72.383, -2.244, 0.27, 149.880, 6.3031, 6.9313, 6.078, 3.48061, 616.900, 70.8, 3.78, 34.5419, 1477.818, 1475.154, -0.6282, 0.2251, 0.8533
2024/09/16, 01:47:51.746, 72.383, -2.244, -0.19, 152.710, 6.3000, 6.9272, 6.082, 3.48025, 616.600, 70.7, 3.78, 34.5419, 1477.803, 1475.161, -0.6272, 0.2180, 0.8452
2024/09/16, 01:48:11.746, 72.383, -2.245, -0.14, 152.480, 6.2968, 6.9230, 6.077, 3.47977, 615.600, 70.8, 3.80, 34.5409, 1477.785, 1475.129, -0.6262, 0.2198, 0.8460
2024/09/16, 01:48:31.746, 72.383, -2.245, 0.05, 150.850, 6.2928, 6.9221, 6.067, 3.47966, 615.000, 70.8, 3.78, 34.5405, 1477.781, 1475.128, -0.6293, 0.2258, 0.8551
2024/09/16, 01:48:51.746, 72.383, -2.245, -0.17, 149.390, 6.2899, 6.9214, 6.065, 3.47956, 617.200, 71.0, 3.73, 34.5401, 1477.778, 1475.115, -0.6315, 0.2249, 0.8564
2024/09/16, 01:49:11.746, 72.383, -2.245, -0.17, 149.270, 6.2866, 6.9162, 6.057, 3.47910, 615.600, 70.8, 3.79, 34.5403, 1477.758, 1474.990, -0.6296, 0.2296, 0.8592
2024/09/16, 01:49:31.746, 72.383, -2.245, -0.28, 149.390, 6.2824, 6.9096, 6.048, 3.47844, 616.000, 70.8, 3.78, 34.5397, 1477.732, 1475.163, -0.6272, 0.2344, 0.8616
2024/09/16, 01:49:51.746, 72.383, -2.245, 0.04, 150.200, 6.2765, 6.9053, 6.068, 3.47797, 616.000, 70.8, 3.80, 34.5387, 1477.714, 1475.186, -0.6288, 0.2085, 0.8373
2024/09/16, 01:50:11.746, 72.383, -2.245, 0.01, 150.120, 6.2726, 6.9136, 6.071, 3.47868, 621.700, 70.9, 3.74, 34.5383, 1477.745, 1475.101, -0.6410, 0.2016, 0.8426
2024/09/16, 01:50:31.746, 72.383, -2.245, -0.23, 148.600, 6.2673, 6.8976, 6.066, 3.47689, 616.900, 70.9, 3.76, 34.5346, 1477.679, 1475.070, -0.6303, 0.2013, 0.8316
2024/09/16, 01:50:51.746, 72.383, -2.245, -0.13, 149.460, 6.2617, 6.8788, 6.067, 3.47503, 614.200, 70.8, 3.77, 34.5330, 1477.604, 1475.061, -0.6171, 0.1947, 0.8118
2024/09/16, 01:51:11.747, 72.383, -2.245, 0.07, 150.010, 6.2573, 6.8688, 6.052, 3.47399, 617.600, 70.8, 3.72, 34.5316, 1477.563, 1474.985, -0.6115, 0.2053, 0.8168
2024/09/16, 01:51:31.747, 72.383, -2.245, -0.05, 150.320, 6.2530, 6.8682, 6.042, 3.47392, 614.400, 70.8, 3.77, 34.5314, 1477.560, 1474.949, -0.6152, 0.2110, 0.8262
2024/09/16, 01:51:51.747, 72.383, -2.245, 0.24, 151.930, 6.2512, 6.8672, 6.020, 3.47388, 616.300, 70.7, 3.76, 34.5321, 1477.557, 1474.931, -0.6160, 0.2312, 0.8472
2024/09/16, 01:52:11.747, 72.383, -2.245, -0.15, 150.830, 6.2500, 6.8736, 6.021, 3.47458, 616.600, 70.7, NAN, 34.5333, 1477.584, 1474.918, -0.6236, 0.2290, 0.8526
2024/09/16, 01:52:31.747, 72.383, -2.245, -0.05, 149.820, 6.2497, 6.8752, 6.025, 3.47482, 616.000, 70.7, 3.74, 34.5343, 1477.591, 1474.922, -0.6255, 0.2247, 0.8502
2024/09/16, 01:52:51.747, 72.383, -2.245, -0.05, 149.170, 6.2498, 6.8797, 6.025, 3.47530, 615.000, 70.8, 3.76, 34.5351, 1477.610, 1474.966, -0.6299, 0.2248, 0.8547
2024/09/16, 01:53:11.747, 72.383, -2.245, -0.06, 150.180, 6.2484, 6.8883, 6.034, 3.47612, 616.000, 71.0, 3.74, 34.5355, 1477.644, 1474.976, -0.6399, 0.2144, 0.8543
2024/09/16, 01:53:31.747, 72.383, -2.245, -0.14, 150.230, 6.2470, 6.8920, 6.031, 3.47645, 616.600, 71.0, 3.73, 34.5354, 1477.658, 1474.947, -0.6450, 0.2160, 0.8610
2024/09/16, 01:53:51.747, 72.383, -2.245, -0.42, 150.080, 6.2454, 6.8828, 6.027, 3.47552, 617.600, 71.0, 3.76, 34.5344, 1477.621, 1474.962, -0.6374, 0.2184, 0.8558
2024/09/16, 01:54:11.747, 72.383, -2.245, -0.11, 152.040, 6.2438, 6.8784, 6.025, 3.47501, 614.700, 70.9, 3.78, 34.5332, 1477.602, 1474.941, -0.6346, 0.2188, 0.8534
2024/09/16, 01:54:31.747, 72.383, -2.245, -0.25, 151.520, 6.2416, 6.8714, 6.032, 3.47429, 616.600, 70.2, 3.81, 34.5323, 1477.574, 1474.958, -0.6298, 0.2096, 0.8394
2024/09/16, 01:54:51.747, 72.383, -2.245, 0.22, 152.200, 6.2399, 6.8675, 6.028, 3.47399, 616.900, 69.8, 3.76, 34.5329, 1477.560, 1474.930, -0.6276, 0.2119, 0.8395
2024/09/16, 01:55:11.747, 72.383, -2.245, -0.11, 150.210, 6.2387, 6.8683, 6.021, 3.47403, 616.000, 69.7, 3.76, 34.5325, 1477.562, 1474.876, -0.6296, 0.2177, 0.8473
2024/09/16, 01:55:31.747, 72.383, -2.245, -0.11, 150.350, 6.2378, 6.8662, 6.018, 3.47384, 616.300, 70.2, 3.75, 34.5326, 1477.554, 1474.910, -0.6284, 0.2198, 0.8482
2024/09/16, 01:55:51.747, 72.383, -2.245, -0.13, 148.330, 6.2369, 6.8675, 6.026, 3.47388, 616.300, 70.4, 3.79, 34.5317, 1477.558, 1474.948, -0.6306, 0.2109, 0.8415
2024/09/16, 01:56:11.747, 72.383, -2.245, 0.09, 148.130, 6.2346, 6.8643, 6.024, 3.47364, 615.600, 70.6, 3.82, 34.5323, 1477.546, 1474.916, -0.6297, 0.2106, 0.8403
2024/09/16, 01:56:31.747, 72.383, -2.245, 0.00, 147.810, 6.2325, 6.8656, 6.018, 3.47378, 616.600, 70.6, 3.81, 34.5325, 1477.552, 1474.897, -0.6331, 0.2145, 0.8476
2024/09/16, 01:56:51.747, 72.383, -2.245, 0.03, 149.440, 6.2304, 6.8603, 6.026, 3.47314, 617.200, 70.6, 3.73, 34.5308, 1477.529, 1474.956, -0.6299, 0.2044, 0.8343
2024/09/16, 01:57:11.748, 72.383, -2.245, 0.16, 149.910, 6.2289, 6.8545, 6.032, 3.47262, 613.900, 70.6, 3.76, 34.5309, 1477.507, 1474.938, -0.6256, 0.1969, 0.8225
2024/09/16, 01:57:31.748, 72.383, -2.245, 0.16, 149.650, 6.2269, 6.8558, 6.014, 3.47275, 616.900, 70.6, 3.72, 34.5310, 1477.512, 1474.880, -0.6289, 0.2129, 0.8418
2024/09/16, 01:57:51.748, 72.383, -2.245, 0.24, 156.530, 6.2244, 6.8557, 6.003, 3.47275, 615.300, 70.6, 3.78, 34.5311, 1477.512, 1474.752, -0.6313, 0.2214, 0.8527
2024/09/16, 01:58:11.748, 72.383, -2.245, 0.21, 158.480, 6.2231, 6.8594, 5.948, 3.47308, 615.600, 70.6, 3.76, 34.5310, 1477.526, 1474.617, -0.6363, 0.2751, 0.9114
2024/09/16, 01:58:31.748, 72.383, -2.245, 0.22, 159.420, 6.2199, 6.8534, 5.957, 3.47239, 614.400, 70.6, 3.75, 34.5294, 1477.501, 1474.761, -0.6335, 0.2629, 0.8964
2024/09/16, 01:58:51.748, 72.383, -2.245, 1.24, 159.020, 6.2119, 6.8462, 5.792, 3.47162, 614.400, 70.7, 3.76, 34.5282, 1477.471, 1473.851, -0.6343, 0.4199, 1.0542
2024/09/16, 01:59:11.748, 72.383, -2.245, 1.22, 160.570, 6.2081, 6.8405, 5.682, 3.47114, 616.000, 70.7, 3.75, 34.5286, 1477.449, 1473.135, -0.6324, 0.5261, 1.1585
2024/09/16, 01:59:31.748, 72.383, -2.245, 1.32, 159.620, 6.2106, 6.8215, 6.008, 3.46868, 615.600, 70.6, 3.72, 34.5205, 1477.365, 1474.957, -0.6109, 0.2026, 0.8135
2024/09/16, 01:59:51.748, 72.382, -2.245, 3.05, 158.130, 6.2148, 6.7094, 6.071, 3.45738, 613.900, 70.7, 3.76, 34.5083, 1476.914, 1475.235, -0.4946, 0.1438, 0.6384
2024/09/16, 02:00:11.748, 72.382, -2.244, 4.65, 158.960, 6.2255, 6.7847, 6.140, 3.46588, 615.300, 70.8, 3.77, 34.5266, 1477.230, 1475.426, -0.5592, 0.0855, 0.6447
2024/09/16, 02:00:31.748, 72.381, -2.244, 5.43, 184.910, 6.2415, 6.8466, 6.165, 3.47203, 617.700, 70.9, 3.75, 34.5322, 1477.478, 1475.547, -0.6051, 0.0765, 0.6816
2024/09/16, 02:00:51.748, 72.381, -2.245, 5.08, 220.330, 6.2679, 6.8627, 6.167, 3.47359, 616.900, 70.8, 3.78, 34.5333, 1477.542, 1475.593, -0.5948, 0.1009, 0.6957
2024/09/16, 02:01:11.748, 72.381, -2.246, 4.83, 258.330, 6.2863, 6.8897, 6.220, 3.47682, 613.200, 70.6, 3.74, 34.5418, 1477.657, 1475.812, -0.6034, 0.0663, 0.6697
2024/09/16, 02:01:31.748, 72.380, -2.247, 4.46, 279.790, 6.3058, 6.9291, 6.143, 3.48103, 612.900, 70.6, 3.75, 34.5486, 1477.818, 1475.529, -0.6233, 0.1628, 0.7861
2024/09/16, 02:01:51.748, 72.381, -2.249, 3.70, 302.450, 6.3044, 6.9525, 5.945, 3.48346, 613.600, 70.6, 3.76, 34.5519, 1477.913, 1474.683, -0.6481, 0.3594, 1.0075
2024/09/16, 02:02:11.748, 72.381, -2.250, 3.67, 312.320, 6.2800, 6.9673, 5.985, 3.48515, 614.200, 70.7, 3.74, 34.5556, 1477.975, 1475.206, -0.6873, 0.2950, 0.9823
2024/09/16, 02:02:31.748, 72.381, -2.251, 5.21, 312.410, 6.2643, 7.0005, 6.160, 3.48877, 612.300, 70.8, 3.80, 34.5621, 1478.112, 1475.708, -0.7362, 0.1043, 0.8405
2024/09/16, 02:02:51.749, 72.381, -2.253, 5.86, 313.870, 6.2794, 6.9515, 6.223, 3.48236, 612.300, 70.9, 3.77, 34.5408, 1477.895, 1475.823, -0.6721, 0.0564, 0.7285
2024/09/16, 02:03:11.749, 72.382, -2.254, 6.72, 315.840, 6.2986, 6.8184, 6.197, 3.46879, 612.600, 71.0, 3.81, 34.5248, 1477.359, 1475.565, -0.5198, 0.1016, 0.6214
2024/09/16, 02:03:31.749, 72.382, -2.256, 7.28, 318.670, 6.3135, 6.8257, 6.175, 3.47079, 614.200, 71.1, 3.77, 34.5396, 1477.406, 1475.577, -0.5122, 0.1385, 0.6507
2024/09/16, 02:03:51.749, 72.383, -2.257, 8.11, 318.130, 6.3234, 6.9459, 6.132, 3.48363, 611.300, 71.2, 3.79, 34.5604, 1477.898, 1475.385, -0.6225, 0.1914, 0.8139
2024/09/16, 02:04:11.749, 72.383, -2.259, 8.79, 316.250, 6.3263, 7.0005, 6.121, 3.48888, 613.200, 71.3, 3.78, 34.5634, 1478.114, 1475.204, -0.6742, 0.2053, 0.8795
2024/09/16, 02:04:31.749, 72.384, -2.261, 9.24, 316.590, 6.3222, 6.9978, 6.101, 3.48823, 612.900, 71.5, 3.80, 34.5589, 1478.097, 1475.178, -0.6756, 0.2212, 0.8968
2024/09/16, 02:04:51.749, 72.385, -2.263, 9.79, 317.130, 6.3138, 6.9876, 6.052, 3.48701, 613.900, 71.5, 3.81, 34.5557, 1478.054, 1475.034, -0.6738, 0.2618, 0.9356
2024/09/16, 02:05:11.749, 72.385, -2.265, 9.89, 316.170, 6.2994, 6.9615, 5.999, 3.48407, 614.200, 71.6, 3.79, 34.5496, 1477.945, 1474.847, -0.6621, 0.3004, 0.9625
2024/09/16, 02:05:31.749, 72.386, -2.267, 9.95, 316.730, 6.2691, 6.9416, 5.944, 3.48186, 614.200, 71.6, 3.81, 34.5451, 1477.863, 1474.470, -0.6725, 0.3251, 0.9976
2024/09/16, 02:05:51.749, 72.387, -2.269, 10.11, 313.470, 6.2434, 6.9208, 5.893, 3.47958, 613.600, 71.7, 3.80, 34.5410, 1477.777, 1474.354, -0.6774, 0.3504, 1.0278
2024/09/16, 02:06:11.749, 72.387, -2.271, 10.30, 315.500, 6.2133, 6.8848, 5.832, 3.47564, 616.600, 71.7, 3.82, 34.5337, 1477.628, 1474.033, -0.6715, 0.3813, 1.0528
2024/09/16, 02:06:31.749, 72.388, -2.273, 10.44, 317.000, 6.1776, 6.8453, 5.739, 3.47136, 616.300, 71.8, 3.81, 34.5262, 1477.465, 1473.575, -0.6677, 0.4386, 1.1063
2024/09/16, 02:06:51.749, 72.389, -2.276, 10.38, 315.530, 6.1378, 6.8074, 5.688, 3.46713, 616.300, 71.8, 3.82, 34.5176, 1477.307, 1473.445, -0.6696, 0.4498, 1.1194
2024/09/16, 02:07:11.749, 72.389, -2.278, 10.45, 315.290, 6.0723, 6.7594, 5.602, 3.46197, 616.300, 71.8, 3.82, 34.5088, 1477.109, 1473.177, -0.6871, 0.4703, 1.1574
2024/09/16, 02:07:31.749, 72.390, -2.280, 10.55, 314.300, 6.0227, 6.7029, 5.507, 3.45582, 615.300, 71.8, 3.81, 34.4975, 1476.875, 1472.680, -0.6802, 0.5157, 1.1959
2024/09/16, 02:07:51.749, 72.391, -2.282, 10.36, 313.100, 5.9667, 6.6433, 5.397, 3.44955, 615.600, 71.9, 3.82, 34.4881, 1476.630, 1472.248, -0.6766, 0.5697, 1.2463
2024/09/16, 02:08:11.749, 72.391, -2.284, 10.37, 315.680, 5.9038, 6.5901, 5.313, 3.44385, 616.000, 71.8, 3.82, 34.4785, 1476.410, 1471.901, -0.6863, 0.5908, 1.2771
2024/09/16, 02:08:31.750, 72.392, -2.287, 10.22, 314.330, 5.8372, 6.5186, 5.259, 3.43628, 614.700, 71.8, 3.84, 34.4663, 1476.115, 1471.721, -0.6814, 0.5782, 1.2596
2024/09/16, 02:08:51.750, 72.393, -2.289, 10.24, 315.290, 5.7411, 6.4410, 5.232, 3.42810, 612.600, 71.7, 3.82, 34.4536, 1475.795, 1471.668, -0.6999, 0.5091, 1.2090
2024/09/16, 02:09:11.750, 72.393, -2.291, 10.47, 314.760, 5.6854, 6.3510, 5.231, 3.41850, 610.500, 71.7, 3.82, 34.4374, 1475.421, 1471.628, -0.6656, 0.4544, 1.1200
2024/09/16, 02:09:31.750, 72.394, -2.293, 10.53, 314.740, 5.6390, 6.2619, 5.232, 3.40942, 609.600, 71.7, 3.80, 34.4259, 1475.055, 1471.653, -0.6229, 0.4070, 1.0299
2024/09/16, 02:09:51.750, 72.395, -2.295, 10.52, 314.250, 5.6017, 6.1992, 5.244, 3.40322, 608.900, 71.7, 3.82, 34.4198, 1474.801, 1471.694, -0.5975, 0.3577, 0.9552
2024/09/16, 02:10:11.750, 72.395, -2.298, 10.54, 314.690, 5.5728, 6.1632, 5.257, 3.39979, 608.300, 71.6, 3.83, 34.4178, 1474.656, 1471.733, -0.5904, 0.3158, 0.9062
2024/09/16, 02:10:31.750, 72.396, -2.300, 10.47, 314.160, 5.5427, 6.1458, 5.260, 3.39822, 609.200, 71.6, 3.83, 34.4179, 1474.587, 1471.789, -0.6031, 0.2827, 0.8858
2024/09/16, 02:10:51.750, 72.396, -2.302, 10.50, 316.490, 5.5301, 6.1364, 5.299, 3.39743, 609.900, 71.6, 3.85, 34.4185, 1474.551, 1471.848, -0.6063, 0.2311, 0.8374
2024/09/16, 02:11:11.750, 72.397, -2.304, 10.32, 314.620, 5.5236, 6.1351, 5.360, 3.39746, 606.500, 71.7, 3.82, 34.4202, 1474.548, 1472.111, -0.6115, 0.1636, 0.7751
2024/09/16, 02:11:31.750, 72.398, -2.306, 10.13, 314.560, 5.5206, 6.1387, 5.319, 3.39811, 607.200, 71.7, 3.83, 34.4238, 1474.566, 1472.273, -0.6181, 0.2016, 0.8197
2024/09/16, 02:11:51.750, 72.398, -2.309, 10.17, 315.590, 5.5213, 6.1448, 5.347, 3.39880, 606.500, 71.8, 3.82, 34.4253, 1474.593, 1472.336, -0.6235, 0.1743, 0.7978
2024/09/16, 02:12:11.750, 72.399, -2.311, 10.37, 316.670, 5.5259, 6.1675, 5.354, 3.40185, 605.600, 72.5, 3.82, 34.4365, 1474.697, 1472.158, -0.6416, 0.1719, 0.8135
2024/09/16, 02:12:31.750, 72.400, -2.313, 10.36, 314.880, 5.5330, 6.1819, 5.369, 3.40322, 604.400, 72.6, 3.85, 34.4374, 1474.754, 1472.279, -0.6489, 0.1640, 0.8129
2024/09/16, 02:12:51.750, 72.400, -2.315, 10.02, 313.300, 5.5415, 6.1811, 5.381, 3.40342, 605.900, 72.6, 3.84, 34.4405, 1474.755, 1472.306, -0.6396, 0.1605, 0.8001
2024/09/16, 02:13:11.750, 72.401, -2.317, 10.21, 315.810, 5.5511, 6.1995, 5.380, 3.40555, 606.200, 71.9, 3.84, 34.4457, 1474.834, 1472.326, -0.6484, 0.1711, 0.8195
2024/09/16, 02:13:31.750, 72.402, -2.319, 10.26, 315.160, 5.5649, 6.2095, 5.396, 3.40680, 602.800, 71.9, 3.83, 34.4495, 1474.879, 1472.357, -0.6446, 0.1689, 0.8135
2024/09/16, 02:13:51.750, 72.402, -2.321, 10.33, 314.170, 5.5735, 6.2210, 5.384, 3.40848, 602.200, 71.9, 3.84, 34.4568, 1474.933, 1472.276, -0.6475, 0.1895, 0.8370
